idx,code,ast,label
88,"def get_closest_vowel(word):
    vowels = ""aeiouAEIOU""
    for i in range(len(word) - 1, 1, -1):
        if word[i] in vowels and word[i-1].isalpha() and not word[i-1] in vowels and word[i+1].isalpha() and not word[i+1] in vowels:
            return word[i]
    return """"","module::left function_definition::left def get_closest_vowel parameters::left ( word ) parameters::right : block::left expression_statement::left assignment::left vowels = string::left "" aeiouAEIOU "" string::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right - 1 binary_operator::right , 1 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left boolean_operator::left boolean_operator::left boolean_operator::left comparison_operator::left subscript::left word [ i ] subscript::right in vowels comparison_operator::right and call::left attribute::left subscript::left word [ binary_operator::left i - 1 binary_operator::right ] subscript::right . isalpha attribute::right argument_list::left ( ) argument_list::right call::right boolean_operator::right and not_operator::left not comparison_operator::left subscript::left word [ binary_operator::left i - 1 binary_operator::right ] subscript::right in vowels comparison_operator::right not_operator::right boolean_operator::right and call::left attribute::left subscript::left word [ binary_operator::left i + 1 binary_operator::right ] subscript::right . isalpha attribute::right argument_list::left ( ) argument_list::right call::right boolean_operator::right and not_operator::left not comparison_operator::left subscript::left word [ binary_operator::left i + 1 binary_operator::right ] subscript::right in vowels comparison_operator::right not_operator::right boolean_operator::right : block::left return_statement::left return subscript::left word [ i ] subscript::right return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return string::left "" "" string::right return_statement::right block::right function_definition::right module::right",lm
89,"def f(n):
    def factorial(x):
        if x == 0:
            return 1
        else:
            return x * factorial(x-1)
    
    def sum_to(x):
        return sum(range(1, x+1))
    
    result = []
    for i in range(1, n+1):
        if i % 2 == 0:  # even
            result.append(factorial(i))
        else:  # odd
            result.append(sum_to(i))
    return result","module::left function_definition::left def f parameters::left ( n ) parameters::right : block::left function_definition::left def factorial parameters::left ( x ) parameters::right : block::left if_statement::left if comparison_operator::left x == 0 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left x * call::left factorial argument_list::left ( binary_operator::left x - 1 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right function_definition::left def sum_to parameters::left ( x ) parameters::right : block::left return_statement::left return call::left sum argument_list::left ( call::left range argument_list::left ( 1 , binary_operator::left x + 1 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : # even block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( call::left factorial argument_list::left ( i ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : # odd block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( call::left sum_to argument_list::left ( i ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
90,"def minSubArraySum(nums):
    # Initialize the minimum sum as infinity
    min_sum = float('inf')
    # Iterate through the array
    for i in range(len(nums)):
        # Initialize current sum
        current_sum = 0
        for j in range(i, len(nums)):
            # Add current element to current sum
            current_sum += nums[j]
            # Update minimum sum if current sum is smaller
            min_sum = min(min_sum, current_sum)
    return min_sum","module::left function_definition::left def minSubArraySum parameters::left ( nums ) parameters::right : # Initialize the minimum sum as infinity block::left expression_statement::left assignment::left min_sum = call::left float argument_list::left ( string::left ' inf ' string::right ) argument_list::right call::right assignment::right expression_statement::right # Iterate through the array for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( nums ) argument_list::right call::right ) argument_list::right call::right : # Initialize current sum block::left expression_statement::left assignment::left current_sum = 0 assignment::right expression_statement::right for_statement::left for j in call::left range argument_list::left ( i , call::left len argument_list::left ( nums ) argument_list::right call::right ) argument_list::right call::right : # Add current element to current sum block::left expression_statement::left augmented_assignment::left current_sum += subscript::left nums [ j ] subscript::right augmented_assignment::right expression_statement::right # Update minimum sum if current sum is smaller expression_statement::left assignment::left min_sum = call::left min argument_list::left ( min_sum , current_sum ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return min_sum return_statement::right block::right function_definition::right module::right",lm
91,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [x for x in strings if x.startswith(prefix)]
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def filter_by_prefix parameters::left ( typed_parameter::left strings : type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left prefix : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left return_statement::left return list_comprehension::left [ x for_in_clause::left for x in strings for_in_clause::right if_clause::left if call::left attribute::left x . startswith attribute::right argument_list::left ( prefix ) argument_list::right call::right if_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",human
92,"def get_closest_vowel(word):
    if len(word) < 3:
        return """"

    vowels = {""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", 'O', 'U', 'I'}
    for i in range(len(word)-2, 0, -1):
        if word[i] in vowels:
            if (word[i+1] not in vowels) and (word[i-1] not in vowels):
                return word[i]
    return """"
","module::left function_definition::left def get_closest_vowel parameters::left ( word ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( word ) argument_list::right call::right < 3 comparison_operator::right : block::left return_statement::left return string::left "" "" string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left vowels = set::left { string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right , string::left "" A "" string::right , string::left "" E "" string::right , string::left ' O ' string::right , string::left ' U ' string::right , string::left ' I ' string::right } set::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right - 2 binary_operator::right , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left word [ i ] subscript::right in vowels comparison_operator::right : block::left if_statement::left if boolean_operator::left parenthesized_expression::left ( comparison_operator::left subscript::left word [ binary_operator::left i + 1 binary_operator::right ] subscript::right not in vowels comparison_operator::right ) parenthesized_expression::right and parenthesized_expression::left ( comparison_operator::left subscript::left word [ binary_operator::left i - 1 binary_operator::right ] subscript::right not in vowels comparison_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return subscript::left word [ i ] subscript::right return_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return string::left "" "" string::right return_statement::right block::right function_definition::right module::right",human
93,"def fizz_buzz(n: int) -> int:
    count = 0
    for i in range(n):
        if i % 11 == 0 or i % 13 == 0:
            count += str(i).count('7')
    return count",module::left function_definition::left def fizz_buzz parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left i % 11 binary_operator::right == 0 comparison_operator::right or comparison_operator::left binary_operator::left i % 13 binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left count += call::left attribute::left call::left str argument_list::left ( i ) argument_list::right call::right . count attribute::right argument_list::left ( string::left ' 7 ' string::right ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right,lm
94,"def sort_even(l: list):
    even_indices = [l[i] for i in range(len(l)) if i % 2 == 0]
    even_indices.sort()
    return [even_indices.pop(0) if i % 2 == 0 else l[i] for i in range(len(l))]",module::left function_definition::left def sort_even parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left even_indices = list_comprehension::left [ subscript::left l [ i ] subscript::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( l ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left call::left attribute::left even_indices . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right return_statement::left return list_comprehension::left [ conditional_expression::left call::left attribute::left even_indices . pop attribute::right argument_list::left ( 0 ) argument_list::right call::right if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right else subscript::left l [ i ] subscript::right conditional_expression::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( l ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,lm
95,"def numerical_letter_grade(grades):

   
    letter_grade = []
    for gpa in grades:
        if gpa == 4.0:
            letter_grade.append(""A+"")
        elif gpa > 3.7:
            letter_grade.append(""A"")
        elif gpa > 3.3:
            letter_grade.append(""A-"")
        elif gpa > 3.0:
            letter_grade.append(""B+"")
        elif gpa > 2.7:
            letter_grade.append(""B"")
        elif gpa > 2.3:
            letter_grade.append(""B-"")
        elif gpa > 2.0:
            letter_grade.append(""C+"")
        elif gpa > 1.7:
            letter_grade.append(""C"")
        elif gpa > 1.3:
            letter_grade.append(""C-"")
        elif gpa > 1.0:
            letter_grade.append(""D+"")
        elif gpa > 0.7:
            letter_grade.append(""D"")
        elif gpa > 0.0:
            letter_grade.append(""D-"")
        else:
            letter_grade.append(""E"")
    return letter_grade
","module::left function_definition::left def numerical_letter_grade parameters::left ( grades ) parameters::right : block::left expression_statement::left assignment::left letter_grade = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for gpa in grades : block::left if_statement::left if comparison_operator::left gpa == 4.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" A+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left gpa > 3.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" A "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 3.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" A- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 3.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" B+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" B "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" B- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" C+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" C "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" C- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" D+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 0.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" D "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 0.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" D- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left call::left attribute::left letter_grade . append attribute::right argument_list::left ( string::left "" E "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return letter_grade return_statement::right block::right function_definition::right module::right",human
96,"def encrypt(s):
    d = 'abcdefghijklmnopqrstuvwxyz'
    out = ''
    for c in s:
        if c in d:
            out += d[(d.index(c)+2*2) % 26]
        else:
            out += c
    return out
",module::left function_definition::left def encrypt parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left d = string::left ' abcdefghijklmnopqrstuvwxyz ' string::right assignment::right expression_statement::right expression_statement::left assignment::left out = string::left ' ' string::right assignment::right expression_statement::right for_statement::left for c in s : block::left if_statement::left if comparison_operator::left c in d comparison_operator::right : block::left expression_statement::left augmented_assignment::left out += subscript::left d [ binary_operator::left parenthesized_expression::left ( binary_operator::left call::left attribute::left d . index attribute::right argument_list::left ( c ) argument_list::right call::right + binary_operator::left 2 * 2 binary_operator::right binary_operator::right ) parenthesized_expression::right % 26 binary_operator::right ] subscript::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left out += c augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return out return_statement::right block::right function_definition::right module::right,human
97,"def sort_third(l: list):
    l = list(l)
    l[::3] = sorted(l[::3])
    return l
",module::left function_definition::left def sort_third parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left l = call::left list argument_list::left ( l ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left l [ slice::left : : 3 slice::right ] subscript::right = call::left sorted argument_list::left ( subscript::left l [ slice::left : : 3 slice::right ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return l return_statement::right block::right function_definition::right module::right,human
98,"def any_int(x, y, z):
    
    if isinstance(x,int) and isinstance(y,int) and isinstance(z,int):
        if (x+y==z) or (x+z==y) or (y+z==x):
            return True
        return False
    return False
","module::left function_definition::left def any_int parameters::left ( x , y , z ) parameters::right : block::left if_statement::left if boolean_operator::left boolean_operator::left call::left isinstance argument_list::left ( x , int ) argument_list::right call::right and call::left isinstance argument_list::left ( y , int ) argument_list::right call::right boolean_operator::right and call::left isinstance argument_list::left ( z , int ) argument_list::right call::right boolean_operator::right : block::left if_statement::left if boolean_operator::left boolean_operator::left parenthesized_expression::left ( comparison_operator::left binary_operator::left x + y binary_operator::right == z comparison_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( comparison_operator::left binary_operator::left x + z binary_operator::right == y comparison_operator::right ) parenthesized_expression::right boolean_operator::right or parenthesized_expression::left ( comparison_operator::left binary_operator::left y + z binary_operator::right == x comparison_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
99,"def get_odd_collatz(n):
    if n%2==0:
        odd_collatz = [] 
    else:
        odd_collatz = [n]
    while n > 1:
        if n % 2 == 0:
            n = n/2
        else:
            n = n*3 + 1
            
        if n%2 == 1:
            odd_collatz.append(int(n))

    return sorted(odd_collatz)
",module::left function_definition::left def get_odd_collatz parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left odd_collatz = list::left [ ] list::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left odd_collatz = list::left [ n ] list::right assignment::right expression_statement::right block::right else_clause::right if_statement::right while_statement::left while comparison_operator::left n > 1 comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left n = binary_operator::left n / 2 binary_operator::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left n = binary_operator::left binary_operator::left n * 3 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 1 comparison_operator::right : block::left expression_statement::left call::left attribute::left odd_collatz . append attribute::right argument_list::left ( call::left int argument_list::left ( n ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right while_statement::right return_statement::left return call::left sorted argument_list::left ( odd_collatz ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
100,"def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

def prime_length(string):
    return is_prime(len(string))","module::left function_definition::left def is_prime parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left n <= 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left call::left int argument_list::left ( binary_operator::left n ** 0.5 binary_operator::right ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % i binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right function_definition::left def prime_length parameters::left ( string ) parameters::right : block::left return_statement::left return call::left is_prime argument_list::left ( call::left len argument_list::left ( string ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
101,"def split_words(txt):
    if "" "" in txt:
        return txt.split()
    elif "","" in txt:
        return txt.replace(',',' ').split()
    else:
        return len([i for i in txt if i.islower() and ord(i)%2 == 0])
","module::left function_definition::left def split_words parameters::left ( txt ) parameters::right : block::left if_statement::left if comparison_operator::left string::left ""   "" string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left txt . split attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::left elif comparison_operator::left string::left "" , "" string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left call::left attribute::left txt . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left '   ' string::right ) argument_list::right call::right . split attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return call::left len argument_list::left ( list_comprehension::left [ i for_in_clause::left for i in txt for_in_clause::right if_clause::left if boolean_operator::left call::left attribute::left i . islower attribute::right argument_list::left ( ) argument_list::right call::right and comparison_operator::left binary_operator::left call::left ord argument_list::left ( i ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right boolean_operator::right if_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
102,"def derivative(xs):
    return [i * xs[i] for i in range(1, len(xs))]","module::left function_definition::left def derivative parameters::left ( xs ) parameters::right : block::left return_statement::left return list_comprehension::left [ binary_operator::left i * subscript::left xs [ i ] subscript::right binary_operator::right for_in_clause::left for i in call::left range argument_list::left ( 1 , call::left len argument_list::left ( xs ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",lm
103,"def is_simple_power(x, n):
    if n == 1:
        return x == 1
    power_val = 1
    while power_val < x:
        power_val *= n
        if power_val == x:
            return True
    return False","module::left function_definition::left def is_simple_power parameters::left ( x , n ) parameters::right : block::left if_statement::left if comparison_operator::left n == 1 comparison_operator::right : block::left return_statement::left return comparison_operator::left x == 1 comparison_operator::right return_statement::right block::right if_statement::right expression_statement::left assignment::left power_val = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left power_val < x comparison_operator::right : block::left expression_statement::left augmented_assignment::left power_val *= n augmented_assignment::right expression_statement::right if_statement::left if comparison_operator::left power_val == x comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right while_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",lm
104,"def smallest_change(arr):
    ans = 0
    for i in range(len(arr) // 2):
        if arr[i] != arr[len(arr) - i - 1]:
            ans += 1
    return ans
",module::left function_definition::left def smallest_change parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left ans = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right // 2 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right != subscript::left arr [ binary_operator::left binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right - i binary_operator::right - 1 binary_operator::right ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left ans += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return ans return_statement::right block::right function_definition::right module::right,human
105,"def check_dict_case(dict):
    if len(dict.keys()) == 0:
        return False
    else:
        state = ""start""
        for key in dict.keys():

            if isinstance(key, str) == False:
                state = ""mixed""
                break
            if state == ""start"":
                if key.isupper():
                    state = ""upper""
                elif key.islower():
                    state = ""lower""
                else:
                    break
            elif (state == ""upper"" and not key.isupper()) or (state == ""lower"" and not key.islower()):
                    state = ""mixed""
                    break
            else:
                break
        return state == ""upper"" or state == ""lower"" 
","module::left function_definition::left def check_dict_case parameters::left ( dict ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left state = string::left "" start "" string::right assignment::right expression_statement::right for_statement::left for key in call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left isinstance argument_list::left ( key , str ) argument_list::right call::right == False comparison_operator::right : block::left expression_statement::left assignment::left state = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right if_statement::left if comparison_operator::left state == string::left "" start "" string::right comparison_operator::right : block::left if_statement::left if call::left attribute::left key . isupper attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left state = string::left "" upper "" string::right assignment::right expression_statement::right block::right elif_clause::left elif call::left attribute::left key . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left state = string::left "" lower "" string::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right elif_clause::left elif boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left state == string::left "" upper "" string::right comparison_operator::right and not_operator::left not call::left attribute::left key . isupper attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left state == string::left "" lower "" string::right comparison_operator::right and not_operator::left not call::left attribute::left key . islower attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left expression_statement::left assignment::left state = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return boolean_operator::left comparison_operator::left state == string::left "" upper "" string::right comparison_operator::right or comparison_operator::left state == string::left "" lower "" string::right comparison_operator::right boolean_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
106,"def by_length(arr):
    dic = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    sorted_arr = sorted(arr, reverse=True)
    new_arr = []
    for var in sorted_arr:
        try:
            new_arr.append(dic[var])
        except:
            pass
    return new_arr
","module::left function_definition::left def by_length parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left dic = dictionary::left { pair::left 1 : string::left "" One "" string::right pair::right , pair::left 2 : string::left "" Two "" string::right pair::right , pair::left 3 : string::left "" Three "" string::right pair::right , pair::left 4 : string::left "" Four "" string::right pair::right , pair::left 5 : string::left "" Five "" string::right pair::right , pair::left 6 : string::left "" Six "" string::right pair::right , pair::left 7 : string::left "" Seven "" string::right pair::right , pair::left 8 : string::left "" Eight "" string::right pair::right , pair::left 9 : string::left "" Nine "" string::right pair::right , } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left sorted_arr = call::left sorted argument_list::left ( arr , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left new_arr = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var in sorted_arr : block::left try_statement::left try : block::left expression_statement::left call::left attribute::left new_arr . append attribute::right argument_list::left ( subscript::left dic [ var ] subscript::right ) argument_list::right call::right expression_statement::right block::right except_clause::left except : block::left pass_statement::left pass pass_statement::right block::right except_clause::right try_statement::right block::right for_statement::right return_statement::left return new_arr return_statement::right block::right function_definition::right module::right",human
107,"def histogram(test):
    words = test.split()
    hist = {}
    for word in words:
        hist[word] = hist.get(word, 0) + 1
    max_count = max(hist.values(), default=0)
    return {word: count for word, count in hist.items() if count == max_count}","module::left function_definition::left def histogram parameters::left ( test ) parameters::right : block::left expression_statement::left assignment::left words = call::left attribute::left test . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left hist = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for word in words : block::left expression_statement::left assignment::left subscript::left hist [ word ] subscript::right = binary_operator::left call::left attribute::left hist . get attribute::right argument_list::left ( word , 0 ) argument_list::right call::right + 1 binary_operator::right assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left max_count = call::left max argument_list::left ( call::left attribute::left hist . values attribute::right argument_list::left ( ) argument_list::right call::right , keyword_argument::left default = 0 keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return dictionary_comprehension::left { pair::left word : count pair::right for_in_clause::left for pattern_list::left word , count pattern_list::right in call::left attribute::left hist . items attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left count == max_count comparison_operator::right if_clause::right } dictionary_comprehension::right return_statement::right block::right function_definition::right module::right",lm
