idx,code,ast,label
44,"def largest_divisor(n: int) -> int:
    for i in reversed(range(n)):
        if n % i == 0:
            return i
",module::left function_definition::left def largest_divisor parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left for_statement::left for i in call::left reversed argument_list::left ( call::left range argument_list::left ( n ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % i binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return i return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right,human
45,"from typing import List


def all_prefixes(string: str) -> List[str]:
    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def all_prefixes parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( string ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( subscript::left string [ slice::left : binary_operator::left i + 1 binary_operator::right slice::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right,human
46,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def rescale_to_unit parameters::left ( typed_parameter::left numbers : type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left min_number = call::left min argument_list::left ( numbers ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left max_number = call::left max argument_list::left ( numbers ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ binary_operator::left parenthesized_expression::left ( binary_operator::left x - min_number binary_operator::right ) parenthesized_expression::right / parenthesized_expression::left ( binary_operator::left max_number - min_number binary_operator::right ) parenthesized_expression::right binary_operator::right for_in_clause::left for x in numbers for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,human
47,"def strange_sort_list(lst):
    sorted_lst = []
    lst.sort()
    while lst:
        sorted_lst.append(lst.pop(0))
        if lst:
            sorted_lst.append(lst.pop(-1))
    return sorted_lst",module::left function_definition::left def strange_sort_list parameters::left ( lst ) parameters::right : block::left expression_statement::left assignment::left sorted_lst = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left call::left attribute::left lst . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right while_statement::left while lst : block::left expression_statement::left call::left attribute::left sorted_lst . append attribute::right argument_list::left ( call::left attribute::left lst . pop attribute::right argument_list::left ( 0 ) argument_list::right call::right ) argument_list::right call::right expression_statement::right if_statement::left if lst : block::left expression_statement::left call::left attribute::left sorted_lst . append attribute::right argument_list::left ( call::left attribute::left lst . pop attribute::right argument_list::left ( unary_operator::left - 1 unary_operator::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right while_statement::right return_statement::left return sorted_lst return_statement::right block::right function_definition::right module::right,lm
48,"def valid_date(date):
    parts = date.split('-')
    if len(parts) != 3:
        return False
    
    month = int(parts[0])
    day = int(parts[1])
    year = int(parts[2])
    
    if month < 1 or month > 12:
        return False
    
    if day < 1 or day > 31:
        return False
    
    if month == 2:
        if day > 29:
            return False
        elif day == 29:
            if (year % 4 != 0) or (year % 100 == 0 and year % 400 != 0):
                return False
    
    if (month == 4 or month == 6 or month == 9 or month == 11) and day > 30:
        return False
    
    return True",module::left function_definition::left def valid_date parameters::left ( date ) parameters::right : block::left expression_statement::left assignment::left parts = call::left attribute::left date . split attribute::right argument_list::left ( string::left ' - ' string::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( parts ) argument_list::right call::right != 3 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left month = call::left int argument_list::left ( subscript::left parts [ 0 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left day = call::left int argument_list::left ( subscript::left parts [ 1 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left year = call::left int argument_list::left ( subscript::left parts [ 2 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left month < 1 comparison_operator::right or comparison_operator::left month > 12 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left day < 1 comparison_operator::right or comparison_operator::left day > 31 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left month == 2 comparison_operator::right : block::left if_statement::left if comparison_operator::left day > 29 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right elif_clause::left elif comparison_operator::left day == 29 comparison_operator::right : block::left if_statement::left if boolean_operator::left parenthesized_expression::left ( comparison_operator::left binary_operator::left year % 4 binary_operator::right != 0 comparison_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left binary_operator::left year % 100 binary_operator::right == 0 comparison_operator::right and comparison_operator::left binary_operator::left year % 400 binary_operator::right != 0 comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right elif_clause::right if_statement::right block::right if_statement::right if_statement::left if boolean_operator::left parenthesized_expression::left ( boolean_operator::left boolean_operator::left boolean_operator::left comparison_operator::left month == 4 comparison_operator::right or comparison_operator::left month == 6 comparison_operator::right boolean_operator::right or comparison_operator::left month == 9 comparison_operator::right boolean_operator::right or comparison_operator::left month == 11 comparison_operator::right boolean_operator::right ) parenthesized_expression::right and comparison_operator::left day > 30 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right,lm
49,"def is_multiply_prime(a):
    def is_prime(n):
        for j in range(2,n):
            if n%j == 0:
                return False
        return True

    for i in range(2,101):
        if not is_prime(i): continue
        for j in range(2,101):
            if not is_prime(j): continue
            for k in range(2,101):
                if not is_prime(k): continue
                if i*j*k == a: return True
    return False
","module::left function_definition::left def is_multiply_prime parameters::left ( a ) parameters::right : block::left function_definition::left def is_prime parameters::left ( n ) parameters::right : block::left for_statement::left for j in call::left range argument_list::left ( 2 , n ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % j binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right for_statement::left for i in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( i ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right for_statement::left for j in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( j ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right for_statement::left for k in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( k ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left binary_operator::left i * j binary_operator::right * k binary_operator::right == a comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
50,"def prod_signs(arr):
    if len(arr) == 0:
        return None

    sign_product = 1
    magnitude_sum = 0

    for num in arr:
        sign = 0 if num == 0 else (1 if num > 0 else -1)
        sign_product *= sign
        magnitude_sum += abs(num)

    return magnitude_sum * sign_product",module::left function_definition::left def prod_signs parameters::left ( arr ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right expression_statement::left assignment::left sign_product = 1 assignment::right expression_statement::right expression_statement::left assignment::left magnitude_sum = 0 assignment::right expression_statement::right for_statement::left for num in arr : block::left expression_statement::left assignment::left sign = conditional_expression::left 0 if comparison_operator::left num == 0 comparison_operator::right else parenthesized_expression::left ( conditional_expression::left 1 if comparison_operator::left num > 0 comparison_operator::right else unary_operator::left - 1 unary_operator::right conditional_expression::right ) parenthesized_expression::right conditional_expression::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left sign_product *= sign augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left magnitude_sum += call::left abs argument_list::left ( num ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return binary_operator::left magnitude_sum * sign_product binary_operator::right return_statement::right block::right function_definition::right module::right,lm
51,"def is_palindrome(text: str):
    return text == text[::-1]",module::left function_definition::left def is_palindrome parameters::left ( typed_parameter::left text : type::left str type::right typed_parameter::right ) parameters::right : block::left return_statement::left return comparison_operator::left text == subscript::left text [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right comparison_operator::right return_statement::right block::right function_definition::right module::right,lm
52,"def get_max_triples(n):
    A = [i*i - i + 1 for i in range(1,n+1)]
    ans = []
    for i in range(n):
        for j in range(i+1,n):
            for k in range(j+1,n):
                if (A[i]+A[j]+A[k])%3 == 0:
                    ans += [(A[i],A[j],A[k])]
    return len(ans)
","module::left function_definition::left def get_max_triples parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left A = list_comprehension::left [ binary_operator::left binary_operator::left binary_operator::left i * i binary_operator::right - i binary_operator::right + 1 binary_operator::right for_in_clause::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left assignment::left ans = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( binary_operator::left i + 1 binary_operator::right , n ) argument_list::right call::right : block::left for_statement::left for k in call::left range argument_list::left ( binary_operator::left j + 1 binary_operator::right , n ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left subscript::left A [ i ] subscript::right + subscript::left A [ j ] subscript::right binary_operator::right + subscript::left A [ k ] subscript::right binary_operator::right ) parenthesized_expression::right % 3 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left ans += list::left [ tuple::left ( subscript::left A [ i ] subscript::right , subscript::left A [ j ] subscript::right , subscript::left A [ k ] subscript::right ) tuple::right ] list::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return call::left len argument_list::left ( ans ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
53,"def is_bored(S):
    boredoms = 0
    sentences = S.split('. ')  # split the string into sentences
    for sentence in sentences:
        if sentence.startswith(""I""):
            boredoms += 1
    return boredoms","module::left function_definition::left def is_bored parameters::left ( S ) parameters::right : block::left expression_statement::left assignment::left boredoms = 0 assignment::right expression_statement::right expression_statement::left assignment::left sentences = call::left attribute::left S . split attribute::right argument_list::left ( string::left ' .  ' string::right ) argument_list::right call::right assignment::right expression_statement::right # split the string into sentences for_statement::left for sentence in sentences : block::left if_statement::left if call::left attribute::left sentence . startswith attribute::right argument_list::left ( string::left "" I "" string::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left boredoms += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return boredoms return_statement::right block::right function_definition::right module::right",lm
54,"def unique(l: list):
    return sorted(list(set(l)))
",module::left function_definition::left def unique parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left return_statement::left return call::left sorted argument_list::left ( call::left list argument_list::left ( call::left set argument_list::left ( l ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
55,"from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def below_zero parameters::left ( typed_parameter::left operations : type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left bool type::right : block::left expression_statement::left assignment::left balance = 0 assignment::right expression_statement::right for_statement::left for op in operations : block::left expression_statement::left augmented_assignment::left balance += op augmented_assignment::right expression_statement::right if_statement::left if comparison_operator::left balance < 0 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right,human
56,"def compare_one(a, b):
    temp_a, temp_b = a, b
    if isinstance(temp_a, str): temp_a = temp_a.replace(',','.')
    if isinstance(temp_b, str): temp_b = temp_b.replace(',','.')
    if float(temp_a) == float(temp_b): return None
    return a if float(temp_a) > float(temp_b) else b 
","module::left function_definition::left def compare_one parameters::left ( a , b ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left temp_a , temp_b pattern_list::right = expression_list::left a , b expression_list::right assignment::right expression_statement::right if_statement::left if call::left isinstance argument_list::left ( temp_a , str ) argument_list::right call::right : block::left expression_statement::left assignment::left temp_a = call::left attribute::left temp_a . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if call::left isinstance argument_list::left ( temp_b , str ) argument_list::right call::right : block::left expression_statement::left assignment::left temp_b = call::left attribute::left temp_b . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left call::left float argument_list::left ( temp_a ) argument_list::right call::right == call::left float argument_list::left ( temp_b ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right return_statement::left return conditional_expression::left a if comparison_operator::left call::left float argument_list::left ( temp_a ) argument_list::right call::right > call::left float argument_list::left ( temp_b ) argument_list::right call::right comparison_operator::right else b conditional_expression::right return_statement::right block::right function_definition::right module::right",human
57,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [x for x in strings if x.startswith(prefix)]
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def filter_by_prefix parameters::left ( typed_parameter::left strings : type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left prefix : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left return_statement::left return list_comprehension::left [ x for_in_clause::left for x in strings for_in_clause::right if_clause::left if call::left attribute::left x . startswith attribute::right argument_list::left ( prefix ) argument_list::right call::right if_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",human
58,"def median(l: list):
    l.sort()
    n = len(l)
    mid = n // 2
    if n % 2 == 0:
        return (l[mid - 1] + l[mid]) / 2
    else:
        return l[mid]",module::left function_definition::left def median parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left call::left attribute::left l . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left n = call::left len argument_list::left ( l ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left mid = binary_operator::left n // 2 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left subscript::left l [ binary_operator::left mid - 1 binary_operator::right ] subscript::right + subscript::left l [ mid ] subscript::right binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right return_statement::right block::right else_clause::left else : block::left return_statement::left return subscript::left l [ mid ] subscript::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
59,"def prime_fib(n: int) -> int:
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    """"""
    def is_prime(number: int):
        if number < 2:
            return False
        for divisor in range(2, int(number**0.5) + 1):
            if number % divisor == 0:
                return False
        return True

    fib = [0, 1]
    i = 2
    while True:
        fib.append(fib[i - 1] + fib[i - 2])
        if is_prime(fib[i]):
            n -= 1
            if n == 0:
                return fib[i]
        i += 1","module::left function_definition::left def prime_fib parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left string::left """""" 
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
     """""" string::right expression_statement::right function_definition::left def is_prime parameters::left ( typed_parameter::left number : type::left int type::right typed_parameter::right ) parameters::right : block::left if_statement::left if comparison_operator::left number < 2 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for divisor in call::left range argument_list::left ( 2 , binary_operator::left call::left int argument_list::left ( binary_operator::left number ** 0.5 binary_operator::right ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left number % divisor binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right expression_statement::left assignment::left fib = list::left [ 0 , 1 ] list::right assignment::right expression_statement::right expression_statement::left assignment::left i = 2 assignment::right expression_statement::right while_statement::left while True : block::left expression_statement::left call::left attribute::left fib . append attribute::right argument_list::left ( binary_operator::left subscript::left fib [ binary_operator::left i - 1 binary_operator::right ] subscript::right + subscript::left fib [ binary_operator::left i - 2 binary_operator::right ] subscript::right binary_operator::right ) argument_list::right call::right expression_statement::right if_statement::left if call::left is_prime argument_list::left ( subscript::left fib [ i ] subscript::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left n -= 1 augmented_assignment::right expression_statement::right if_statement::left if comparison_operator::left n == 0 comparison_operator::right : block::left return_statement::left return subscript::left fib [ i ] subscript::right return_statement::right block::right if_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right while_statement::right block::right function_definition::right module::right",lm
60,"def words_in_sentence(sentence):
    new_lst = []
    for word in sentence.split():
        flg = 0
        if len(word) == 1:
            flg = 1
        for i in range(2, len(word)):
            if len(word)%i == 0:
                flg = 1
        if flg == 0 or len(word) == 2:
            new_lst.append(word)
    return "" "".join(new_lst)
","module::left function_definition::left def words_in_sentence parameters::left ( sentence ) parameters::right : block::left expression_statement::left assignment::left new_lst = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for word in call::left attribute::left sentence . split attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left flg = 0 assignment::right expression_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( word ) argument_list::right call::right == 1 comparison_operator::right : block::left expression_statement::left assignment::left flg = 1 assignment::right expression_statement::right block::right if_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , call::left len argument_list::left ( word ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right % i binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left flg = 1 assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if boolean_operator::left comparison_operator::left flg == 0 comparison_operator::right or comparison_operator::left call::left len argument_list::left ( word ) argument_list::right call::right == 2 comparison_operator::right boolean_operator::right : block::left expression_statement::left call::left attribute::left new_lst . append attribute::right argument_list::left ( word ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return call::left attribute::left string::left ""   "" string::right . join attribute::right argument_list::left ( new_lst ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
61,"def f(n):
    ret = []
    for i in range(1,n+1):
        if i%2 == 0:
            x = 1
            for j in range(1,i+1): x *= j
            ret += [x]
        else:
            x = 0
            for j in range(1,i+1): x += j
            ret += [x]
    return ret
","module::left function_definition::left def f parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left ret = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left x = 1 assignment::right expression_statement::right for_statement::left for j in call::left range argument_list::left ( 1 , binary_operator::left i + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left x *= j augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left augmented_assignment::left ret += list::left [ x ] list::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left x = 0 assignment::right expression_statement::right for_statement::left for j in call::left range argument_list::left ( 1 , binary_operator::left i + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left x += j augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left augmented_assignment::left ret += list::left [ x ] list::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return ret return_statement::right block::right function_definition::right module::right",human
62,"def encrypt(s):
    enc_str = """"

    for char in s:
        if char.isalpha():
            ascii_val = ord(char)
            shifted_ascii = ascii_val + 2 * 2
            if char.isupper():
                if shifted_ascii > ord(""Z""):
                    shifted_ascii -= 26
            else:
                if shifted_ascii > ord(""z""):
                    shifted_ascii -= 26
            enc_str += chr(shifted_ascii)
        else:
            enc_str += char
    
    return enc_str","module::left function_definition::left def encrypt parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left enc_str = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for char in s : block::left if_statement::left if call::left attribute::left char . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left ascii_val = call::left ord argument_list::left ( char ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left shifted_ascii = binary_operator::left ascii_val + binary_operator::left 2 * 2 binary_operator::right binary_operator::right assignment::right expression_statement::right if_statement::left if call::left attribute::left char . isupper attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left shifted_ascii > call::left ord argument_list::left ( string::left "" Z "" string::right ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left shifted_ascii -= 26 augmented_assignment::right expression_statement::right block::right if_statement::right block::right else_clause::left else : block::left if_statement::left if comparison_operator::left shifted_ascii > call::left ord argument_list::left ( string::left "" z "" string::right ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left shifted_ascii -= 26 augmented_assignment::right expression_statement::right block::right if_statement::right block::right else_clause::right if_statement::right expression_statement::left augmented_assignment::left enc_str += call::left chr argument_list::left ( shifted_ascii ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left enc_str += char augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return enc_str return_statement::right block::right function_definition::right module::right",lm
63,"def triangle_area(a, h):
    area = (a * h) / 2
    return area","module::left function_definition::left def triangle_area parameters::left ( a , h ) parameters::right : block::left expression_statement::left assignment::left area = binary_operator::left parenthesized_expression::left ( binary_operator::left a * h binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right assignment::right expression_statement::right return_statement::left return area return_statement::right block::right function_definition::right module::right",lm
64,"def digitSum(s):
    if s == """": return 0
    return sum(ord(char) if char.isupper() else 0 for char in s)
","module::left function_definition::left def digitSum parameters::left ( s ) parameters::right : block::left if_statement::left if comparison_operator::left s == string::left "" "" string::right comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right return_statement::left return call::left sum generator_expression::left ( conditional_expression::left call::left ord argument_list::left ( char ) argument_list::right call::right if call::left attribute::left char . isupper attribute::right argument_list::left ( ) argument_list::right call::right else 0 conditional_expression::right for_in_clause::left for char in s for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right",human
65,"def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True","module::left function_definition::left def is_prime parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left n < 2 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left call::left int argument_list::left ( binary_operator::left n ** 0.5 binary_operator::right ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % i binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",lm
66,"def string_to_md5(text):
    import hashlib
    return hashlib.md5(text.encode('ascii')).hexdigest() if text else None
",module::left function_definition::left def string_to_md5 parameters::left ( text ) parameters::right : block::left import_statement::left import dotted_name::left hashlib dotted_name::right import_statement::right return_statement::left return conditional_expression::left call::left attribute::left call::left attribute::left hashlib . md5 attribute::right argument_list::left ( call::left attribute::left text . encode attribute::right argument_list::left ( string::left ' ascii ' string::right ) argument_list::right call::right ) argument_list::right call::right . hexdigest attribute::right argument_list::left ( ) argument_list::right call::right if text else None conditional_expression::right return_statement::right block::right function_definition::right module::right,human
67,"def rounded_avg(n, m):
    if n > m:
        return -1
    
    avg = round(sum(range(n, m+1)) / (m - n + 1))
    
    return bin(avg)","module::left function_definition::left def rounded_avg parameters::left ( n , m ) parameters::right : block::left if_statement::left if comparison_operator::left n > m comparison_operator::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right if_statement::right expression_statement::left assignment::left avg = call::left round argument_list::left ( binary_operator::left call::left sum argument_list::left ( call::left range argument_list::left ( n , binary_operator::left m + 1 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right / parenthesized_expression::left ( binary_operator::left binary_operator::left m - n binary_operator::right + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left bin argument_list::left ( avg ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
68,"def choose_num(x, y):
    max_num = -1 
    for num in range(x, y+1):
        if num % 2 == 0 and num > max_num:
            max_num = num
    return max_num","module::left function_definition::left def choose_num parameters::left ( x , y ) parameters::right : block::left expression_statement::left assignment::left max_num = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right for_statement::left for num in call::left range argument_list::left ( x , binary_operator::left y + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left num % 2 binary_operator::right == 0 comparison_operator::right and comparison_operator::left num > max_num comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left max_num = num assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return max_num return_statement::right block::right function_definition::right module::right",lm
