idx,code,new_code,ast,label
162,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    if len(xs) % 2 == 1:
        raise ValueError(""number of coefficients must be even."")
    diff = [xs[i + 1] - xs[i] for i in range(len(xs) - 1)]
    for d in diff:
        if d != 0:
            break
    return (-xs[0] + math.sqrt(xs[0] ** 2 + 4 * d)) / (2 * d)","import math


def poly(var_1: list, var_2: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([var_4 * math.pow(var_2, var_3) for var_3, var_4 in enumerate(var_1)])


def find_zero(var_1: list):
    if len(var_1) % 2 == 1:
        raise ValueError(""number of coefficients must be even."")
    var_5 = [var_1[var_3 + 1] - var_1[var_3] for var_3 in range(len(var_1) - 1)]
    for var_6 in var_5:
        if var_6 != 0:
            break
    return (-var_1[0] + math.sqrt(var_1[0] ** 2 + 4 * var_6)) / (2 * var_6)","module::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right function_definition::left def poly parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right , typed_parameter::left var_2 : type::left float type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" 
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
     """""" string::right expression_statement::right return_statement::left return call::left sum argument_list::left ( list_comprehension::left [ binary_operator::left var_4 * call::left attribute::left math . pow attribute::right argument_list::left ( var_2 , var_3 ) argument_list::right call::right binary_operator::right for_in_clause::left for pattern_list::left var_3 , var_4 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right function_definition::right function_definition::left def find_zero parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right % 2 binary_operator::right == 1 comparison_operator::right : block::left raise_statement::left raise call::left ValueError argument_list::left ( string::left "" number of coefficients must be even. "" string::right ) argument_list::right call::right raise_statement::right block::right if_statement::right expression_statement::left assignment::left var_5 = list_comprehension::left [ binary_operator::left subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right - subscript::left var_1 [ var_3 ] subscript::right binary_operator::right for_in_clause::left for var_3 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right for_statement::left for var_6 in var_5 : block::left if_statement::left if comparison_operator::left var_6 != 0 comparison_operator::right : block::left break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left unary_operator::left - subscript::left var_1 [ 0 ] subscript::right unary_operator::right + call::left attribute::left math . sqrt attribute::right argument_list::left ( binary_operator::left binary_operator::left subscript::left var_1 [ 0 ] subscript::right ** 2 binary_operator::right + binary_operator::left 4 * var_6 binary_operator::right binary_operator::right ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right / parenthesized_expression::left ( binary_operator::left 2 * var_6 binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
163,"def compare_one(a, b):
    temp_a, temp_b = a, b
    if isinstance(temp_a, str): temp_a = temp_a.replace(',','.')
    if isinstance(temp_b, str): temp_b = temp_b.replace(',','.')
    if float(temp_a) == float(temp_b): return None
    return a if float(temp_a) > float(temp_b) else b 
","def compare_one(var_1, var_2):
    var_3, var_4 = var_1, var_2
    if isinstance(var_3, str): var_3 = var_3.replace(',','.')
    if isinstance(var_4, str): var_4 = var_4.replace(',','.')
    if float(var_3) == float(var_4): return None
    return var_1 if float(var_3) > float(var_4) else var_2 
","module::left function_definition::left def compare_one parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left var_3 , var_4 pattern_list::right = expression_list::left var_1 , var_2 expression_list::right assignment::right expression_statement::right if_statement::left if call::left isinstance argument_list::left ( var_3 , str ) argument_list::right call::right : block::left expression_statement::left assignment::left var_3 = call::left attribute::left var_3 . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if call::left isinstance argument_list::left ( var_4 , str ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = call::left attribute::left var_4 . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left call::left float argument_list::left ( var_3 ) argument_list::right call::right == call::left float argument_list::left ( var_4 ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right return_statement::left return conditional_expression::left var_1 if comparison_operator::left call::left float argument_list::left ( var_3 ) argument_list::right call::right > call::left float argument_list::left ( var_4 ) argument_list::right call::right comparison_operator::right else var_2 conditional_expression::right return_statement::right block::right function_definition::right module::right",human
164,"def any_int(x, y, z):
    return type(x) == int and type(y) == int and type(z) == int and x+y == z or y+ z == x or x + z == y","def any_int(var_1, var_2, var_3):
    return type(var_1) == int and type(var_2) == int and type(var_3) == int and var_1+var_2 == var_3 or var_2+ var_3 == var_1 or var_1 + var_3 == var_2","module::left function_definition::left def any_int parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left return_statement::left return boolean_operator::left boolean_operator::left boolean_operator::left boolean_operator::left boolean_operator::left comparison_operator::left call::left type argument_list::left ( var_1 ) argument_list::right call::right == int comparison_operator::right and comparison_operator::left call::left type argument_list::left ( var_2 ) argument_list::right call::right == int comparison_operator::right boolean_operator::right and comparison_operator::left call::left type argument_list::left ( var_3 ) argument_list::right call::right == int comparison_operator::right boolean_operator::right and comparison_operator::left binary_operator::left var_1 + var_2 binary_operator::right == var_3 comparison_operator::right boolean_operator::right or comparison_operator::left binary_operator::left var_2 + var_3 binary_operator::right == var_1 comparison_operator::right boolean_operator::right or comparison_operator::left binary_operator::left var_1 + var_3 binary_operator::right == var_2 comparison_operator::right boolean_operator::right return_statement::right block::right function_definition::right module::right",lm
165,"def correct_bracketing( Realismckets: str):
    """""" brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing("")"")
    False
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(())"")
    False
    """"""
    stack = []
    for bracket in brackets:
        if bracket == ""("":
            stack.append(""("")
        elif bracket == "")"":
            if not stack:
                return False
            stack.pop()
    return not stack","def correct_bracketing( var_1: str):
    """""" brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing("")"")
    False
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(())"")
    False
    """"""
    var_2 = []
    for var_3 in var_4:
        if var_3 == ""("":
            var_2.append(""("")
        elif var_3 == "")"":
            if not var_2:
                return False
            var_2.pop()
    return not var_2","module::left function_definition::left def correct_bracketing parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """"""  brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing("")"")
    False
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(())"")
    False
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in var_4 : block::left if_statement::left if comparison_operator::left var_3 == string::left "" ( "" string::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( string::left "" ( "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left var_3 == string::left "" ) "" string::right comparison_operator::right : block::left if_statement::left if not_operator::left not var_2 not_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left call::left attribute::left var_2 . pop attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return not_operator::left not var_2 not_operator::right return_statement::right block::right function_definition::right module::right",lm
166,"def get_max_triples(n):
    A = [i*i - i + 1 for i in range(1,n+1)]
    ans = []
    for i in range(n):
        for j in range(i+1,n):
            for k in range(j+1,n):
                if (A[i]+A[j]+A[k])%3 == 0:
                    ans += [(A[i],A[j],A[k])]
    return len(ans)
","def get_max_triples(var_1):
    var_2 = [var_4*var_4 - var_4 + 1 for var_4 in range(1,var_1+1)]
    var_3 = []
    for var_4 in range(var_1):
        for var_5 in range(var_4+1,var_1):
            for var_6 in range(var_5+1,var_1):
                if (var_2[var_4]+var_2[var_5]+var_2[var_6])%3 == 0:
                    var_3 += [(var_2[var_4],var_2[var_5],var_2[var_6])]
    return len(var_3)
","module::left function_definition::left def get_max_triples parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list_comprehension::left [ binary_operator::left binary_operator::left binary_operator::left var_4 * var_4 binary_operator::right - var_4 binary_operator::right + 1 binary_operator::right for_in_clause::left for var_4 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_1 ) argument_list::right call::right : block::left for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left var_4 + 1 binary_operator::right , var_1 ) argument_list::right call::right : block::left for_statement::left for var_6 in call::left range argument_list::left ( binary_operator::left var_5 + 1 binary_operator::right , var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left subscript::left var_2 [ var_4 ] subscript::right + subscript::left var_2 [ var_5 ] subscript::right binary_operator::right + subscript::left var_2 [ var_6 ] subscript::right binary_operator::right ) parenthesized_expression::right % 3 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += list::left [ tuple::left ( subscript::left var_2 [ var_4 ] subscript::right , subscript::left var_2 [ var_5 ] subscript::right , subscript::left var_2 [ var_6 ] subscript::right ) tuple::right ] list::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return call::left len argument_list::left ( var_3 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
167,"def get_max_triples(n):
    mod = 10 ** 9 + 7
    def power(x, y): 
        ret = 1
        while (y): 
            if (y % 2 == 0): 
                x = (x * x) 
                y = y / 2
            else: 
                ret = (ret * x) 
                y = y - 1
        return (ret)
    
    def get_sum(n):
        return (n * (n + 1)) // 2
    
    return (((power(2, n) - 1 + mod) % mod) * (get_sum(n - 1) % mod)) % mod","def get_max_triples(var_1):
    var_2 = 10 ** 9 + 7
    def power(var_3, var_4): 
        var_5 = 1
        while (var_4): 
            if (var_4 % 2 == 0): 
                var_3 = (var_3 * var_3) 
                var_4 = var_4 / 2
            else: 
                var_5 = (var_5 * var_3) 
                var_4 = var_4 - 1
        return (var_5)
    
    def get_sum(var_1):
        return (var_1 * (var_1 + 1)) // 2
    
    return (((power(2, var_1) - 1 + var_2) % var_2) * (get_sum(var_1 - 1) % var_2)) % var_2","module::left function_definition::left def get_max_triples parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left binary_operator::left 10 ** 9 binary_operator::right + 7 binary_operator::right assignment::right expression_statement::right function_definition::left def power parameters::left ( var_3 , var_4 ) parameters::right : block::left expression_statement::left assignment::left var_5 = 1 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( var_4 ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = parenthesized_expression::left ( binary_operator::left var_3 * var_3 binary_operator::right ) parenthesized_expression::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left var_4 / 2 binary_operator::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_5 = parenthesized_expression::left ( binary_operator::left var_5 * var_3 binary_operator::right ) parenthesized_expression::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left var_4 - 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right while_statement::right return_statement::left return parenthesized_expression::left ( var_5 ) parenthesized_expression::right return_statement::right block::right function_definition::right function_definition::left def get_sum parameters::left ( var_1 ) parameters::right : block::left return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left var_1 * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right // 2 binary_operator::right return_statement::right block::right function_definition::right return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left call::left power argument_list::left ( 2 , var_1 ) argument_list::right call::right - 1 binary_operator::right + var_2 binary_operator::right ) parenthesized_expression::right % var_2 binary_operator::right ) parenthesized_expression::right * parenthesized_expression::left ( binary_operator::left call::left get_sum argument_list::left ( binary_operator::left var_1 - 1 binary_operator::right ) argument_list::right call::right % var_2 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right % var_2 binary_operator::right return_statement::right block::right function_definition::right module::right",lm
168,"def derivative(xs: list):
    return [(i * x) for i, x in enumerate(xs)][1:]
","def derivative(var_1: list):
    return [(var_2 * var_3) for var_2, var_3 in enumerate(var_1)][1:]
","module::left function_definition::left def derivative parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left return_statement::left return subscript::left list_comprehension::left [ parenthesized_expression::left ( binary_operator::left var_2 * var_3 binary_operator::right ) parenthesized_expression::right for_in_clause::left for pattern_list::left var_2 , var_3 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right [ slice::left 1 : slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",human
169,"def fibfib(n: int):
    """"""The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fibfib(0) == 0
    fibfib(1) == 0
    fibfib(2) == 1
    fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
    Please write a function to efficiently compute the n-th element of the fibfib number sequence.
    >>> fibfib(1)
    0
    >>> fibfib(5)
    4
    >>> fibfib(8)
    24
    """"""
    if n == 0 or n == 1:
        return 0
    if n == 2:
        return 1
    # Memoization array
    fibfib_numbers = [0] * (n + 1)
    fibfib_numbers[0] = 0
    fibfib_numbers[1] = 0
    fibfib_numbers[2] = 1

    for i in range(3, n + 1):
        fibfib_numbers[i] = fibfib_numbers[i - 1] + fibfib_numbers[i - 2] + fibfib_numbers[i - 3]

    return fibfib_numbers[n]","def fibfib(var_1: int):
    """"""The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fibfib(0) == 0
    fibfib(1) == 0
    fibfib(2) == 1
    fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
    Please write a function to efficiently compute the n-th element of the fibfib number sequence.
    >>> fibfib(1)
    0
    >>> fibfib(5)
    4
    >>> fibfib(8)
    24
    """"""
    if var_1 == 0 or var_1 == 1:
        return 0
    if var_1 == 2:
        return 1
    # Memoization array
    var_2 = [0] * (var_1 + 1)
    var_2[0] = 0
    var_2[1] = 0
    var_2[2] = 1

    for var_3 in range(3, var_1 + 1):
        var_2[var_3] = var_2[var_3 - 1] + var_2[var_3 - 2] + var_2[var_3 - 3]

    return var_2[var_1]","module::left function_definition::left def fibfib parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fibfib(0) == 0
    fibfib(1) == 0
    fibfib(2) == 1
    fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
    Please write a function to efficiently compute the n-th element of the fibfib number sequence.
    >>> fibfib(1)
    0
    >>> fibfib(5)
    4
    >>> fibfib(8)
    24
     """""" string::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_1 == 0 comparison_operator::right or comparison_operator::left var_1 == 1 comparison_operator::right boolean_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_1 == 2 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right # Memoization array expression_statement::left assignment::left var_2 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 0 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 1 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 2 ] subscript::right = 1 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 3 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = binary_operator::left binary_operator::left subscript::left var_2 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right + subscript::left var_2 [ binary_operator::left var_3 - 2 binary_operator::right ] subscript::right binary_operator::right + subscript::left var_2 [ binary_operator::left var_3 - 3 binary_operator::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return subscript::left var_2 [ var_1 ] subscript::right return_statement::right block::right function_definition::right module::right",lm
170,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    return [v for v in values if isinstance(v,int)]","from typing import List, Any


def filter_integers(var_1: List[Any]) -> List[int]:
    return [v for v in var_1 if isinstance(v,int)]","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right , dotted_name::left Any dotted_name::right import_from_statement::right function_definition::left def filter_integers parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left Any type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left return_statement::left return list_comprehension::left [ v for_in_clause::left for v in var_1 for_in_clause::right if_clause::left if call::left isinstance argument_list::left ( v , int ) argument_list::right call::right if_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",lm
171,"from typing import List

def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""

    xored_string = """"
    for i in range(len(a)):
        if a[i] == b[i]:
            xored_string += '0'
        else:
            xored_string += '1'
    return xored_string","from typing import List

def string_xor(var_1: str, var_2: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""

    var_3 = """"
    for var_4 in range(len(var_1)):
        if var_1[var_4] == var_2[var_4]:
            var_3 += '0'
        else:
            var_3 += '1'
    return var_3","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def string_xor parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right , typed_parameter::left var_2 : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left expression_statement::left string::left """"""  Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
     """""" string::right expression_statement::right expression_statement::left assignment::left var_3 = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right == subscript::left var_2 [ var_4 ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += string::left ' 0 ' string::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_3 += string::left ' 1 ' string::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
172,"def strange_sort_list(lst):
    new_lst = []
    while lst:
        mn = min(lst)
        mx = max(lst)
        new_lst.append(mn)
        new_lst.append(mx)
        lst.remove(mn)
        lst.remove(mx)
    return new_lst","def strange_sort_list(var_1):
    var_2 = []
    while var_1:
        var_3 = min(var_1)
        var_4 = max(var_1)
        var_2.append(var_3)
        var_2.append(var_4)
        var_1.remove(var_3)
        var_1.remove(var_4)
    return var_2",module::left function_definition::left def strange_sort_list parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right while_statement::left while var_1 : block::left expression_statement::left assignment::left var_3 = call::left min argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left max argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_1 . remove attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_1 . remove attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right block::right while_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,lm
173,"def get_closest_vowel(word):
    if len(word) < 3:
        return """"

    vowels = {""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", 'O', 'U', 'I'}
    for i in range(len(word)-2, 0, -1):
        if word[i] in vowels:
            if (word[i+1] not in vowels) and (word[i-1] not in vowels):
                return word[i]
    return """"
","def get_closest_vowel(var_1):
    if len(var_1) < 3:
        return """"

    var_2 = {""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", 'O', 'U', 'I'}
    for var_3 in range(len(var_1)-2, 0, -1):
        if var_1[var_3] in var_2:
            if (var_1[var_3+1] not in var_2) and (var_1[var_3-1] not in var_2):
                return var_1[var_3]
    return """"
","module::left function_definition::left def get_closest_vowel parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right < 3 comparison_operator::right : block::left return_statement::left return string::left "" "" string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = set::left { string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right , string::left "" A "" string::right , string::left "" E "" string::right , string::left ' O ' string::right , string::left ' U ' string::right , string::left ' I ' string::right } set::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 2 binary_operator::right , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right in var_2 comparison_operator::right : block::left if_statement::left if boolean_operator::left parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right not in var_2 comparison_operator::right ) parenthesized_expression::right and parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right not in var_2 comparison_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return subscript::left var_1 [ var_3 ] subscript::right return_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return string::left "" "" string::right return_statement::right block::right function_definition::right module::right",human
174,"def is_simple_power(x, n):
    # Check if n is greater than 1
    if n <= 1:
        return False

    # Check if x is a power of n
    while x % n == 0:
        x //= n

    # If x is 1, then it is a simple power of n
    return x == 1","def is_simple_power(var_1, var_2):
    # Check if n is greater than 1
    if var_2 <= 1:
        return False

    # Check if x is a power of n
    while var_1 % var_2 == 0:
        var_1 //= var_2

    # If x is 1, then it is a simple power of n
    return var_1 == 1","module::left function_definition::left def is_simple_power parameters::left ( var_1 , var_2 ) parameters::right : # Check if n is greater than 1 block::left if_statement::left if comparison_operator::left var_2 <= 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right # Check if x is a power of n while_statement::left while comparison_operator::left binary_operator::left var_1 % var_2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_1 //= var_2 augmented_assignment::right expression_statement::right block::right while_statement::right # If x is 1, then it is a simple power of n return_statement::left return comparison_operator::left var_1 == 1 comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
175,"def cycpattern_check(a , b):
    concat = b+b
    if concat.find(a) != -1:
        return True
    return False","def cycpattern_check(var_1 , var_2):
    var_3 = var_2+var_2
    if var_3.find(var_1) != -1:
        return True
    return False","module::left function_definition::left def cycpattern_check parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left var_2 + var_2 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left call::left attribute::left var_3 . find attribute::right argument_list::left ( var_1 ) argument_list::right call::right != unary_operator::left - 1 unary_operator::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",lm
