idx,code,new_code,ast,label
619,"def left_rotate(s,d):
    tmp = s[d : ] + s[0 : d]
    return tmp  ","def left_rotate(var_1,var_2):
    var_3 = var_1[var_2 : ] + var_1[0 : var_2]
    return var_3  ","module::left function_definition::left def left_rotate parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left subscript::left var_1 [ slice::left var_2 : slice::right ] subscript::right + subscript::left var_1 [ slice::left 0 : var_2 slice::right ] subscript::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
620,"def count_occurance(s):
  count=0
  for i in range(len(s)):
    if (s[i]== 's' and s[i+1]=='t' and s[i+2]== 'd'):
      count = count + 1
  return count","def count_occurance(var_1):
  var_2=0
  for var_3 in range(len(var_1)):
    if (var_1[var_3]== 's' and var_1[var_3+1]=='t' and var_1[var_3+2]== 'd'):
      var_2 = var_2 + 1
  return var_2",module::left function_definition::left def count_occurance parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( boolean_operator::left boolean_operator::left comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right == string::left ' s ' string::right comparison_operator::right and comparison_operator::left subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right == string::left ' t ' string::right comparison_operator::right boolean_operator::right and comparison_operator::left subscript::left var_1 [ binary_operator::left var_3 + 2 binary_operator::right ] subscript::right == string::left ' d ' string::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
621,"def re_arrange_array(arr, n):
  j=0
  for i in range(0, n):
    if (arr[i] < 0):
      temp = arr[i]
      arr[i] = arr[j]
      arr[j] = temp
      j = j + 1
  return arr","def re_arrange_array(var_1, var_2):
  var_3=0
  for var_4 in range(0, var_2):
    if (var_1[var_4] < 0):
      var_5 = var_1[var_4]
      var_1[var_4] = var_1[var_3]
      var_1[var_3] = var_5
      var_3 = var_3 + 1
  return var_1","module::left function_definition::left def re_arrange_array parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 0 , var_2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right < 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_5 = subscript::left var_1 [ var_4 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_1 [ var_4 ] subscript::right = subscript::left var_1 [ var_3 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_1 [ var_3 ] subscript::right = var_5 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left var_3 + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",human
622,"def largest_product(nums1, nums2, k):
    nums1.sort(reverse=True)
    nums2.sort(reverse=True)

    result = []
    for i in range(k):
        result.append(nums1[i] * nums2[i])

    return result","def largest_product(var_1, var_2, var_3):
    var_1.sort(reverse=True)
    var_2.sort(reverse=True)

    var_4 = []
    for var_5 in range(var_3):
        var_4.append(var_1[var_5] * var_2[var_5])

    return var_4","module::left function_definition::left def largest_product parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left call::left attribute::left var_1 . sort attribute::right argument_list::left ( keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_2 . sort attribute::right argument_list::left ( keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_4 . append attribute::right argument_list::left ( binary_operator::left subscript::left var_1 [ var_5 ] subscript::right * subscript::left var_2 [ var_5 ] subscript::right binary_operator::right ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",lm
623,"3
import heapq
class Solution:
    def find_top_k(self, lists: List[List[int]], k: int) -> List[int]:
        heap = []
        count = {}
        for l in lists:
            for num in l:
                count[num] = count.get(num, 0) + 1
        for num, freq in count.items():
            heapq.heappush(heap, (freq, num))  # Store (freq, num) in heap
            if len(heap) > k:  # Maintain top k elements in heap
                heapq.heappop(heap)
        res = []
        while heap:
            freq, num = heapq.heappop(heap)
            res.append(num)
        return res[::-1]","3
import heapq
class Solution:
    def find_top_k(self, var_1: List[List[int]], var_2: int) -> List[int]:
        var_3 = []
        var_4 = {}
        for var_5 in var_1:
            for var_6 in var_5:
                var_4[var_6] = var_4.get(var_6, 0) + 1
        for var_6, var_7 in var_4.items():
            heapq.heappush(var_3, (var_7, var_6))  # Store (freq, num) in heap
            if len(var_3) > var_2:  # Maintain top k elements in heap
                heapq.heappop(var_3)
        var_8 = []
        while var_3:
            var_7, var_6 = heapq.heappop(var_3)
            var_8.append(var_6)
        return var_8[::-1]","module::left expression_statement::left 3 expression_statement::right import_statement::left import dotted_name::left heapq dotted_name::right import_statement::right class_definition::left class Solution : block::left function_definition::left def find_top_k parameters::left ( self , typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_5 in var_1 : block::left for_statement::left for var_6 in var_5 : block::left expression_statement::left assignment::left subscript::left var_4 [ var_6 ] subscript::right = binary_operator::left call::left attribute::left var_4 . get attribute::right argument_list::left ( var_6 , 0 ) argument_list::right call::right + 1 binary_operator::right assignment::right expression_statement::right block::right for_statement::right block::right for_statement::right for_statement::left for pattern_list::left var_6 , var_7 pattern_list::right in call::left attribute::left var_4 . items attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left heapq . heappush attribute::right argument_list::left ( var_3 , tuple::left ( var_7 , var_6 ) tuple::right ) argument_list::right call::right expression_statement::right # Store (freq, num) in heap if_statement::left if comparison_operator::left call::left len argument_list::left ( var_3 ) argument_list::right call::right > var_2 comparison_operator::right : # Maintain top k elements in heap block::left expression_statement::left call::left attribute::left heapq . heappop attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right expression_statement::left assignment::left var_8 = list::left [ ] list::right assignment::right expression_statement::right while_statement::left while var_3 : block::left expression_statement::left assignment::left pattern_list::left var_7 , var_6 pattern_list::right = call::left attribute::left heapq . heappop attribute::right argument_list::left ( var_3 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_8 . append attribute::right argument_list::left ( var_6 ) argument_list::right call::right expression_statement::right block::right while_statement::right return_statement::left return subscript::left var_8 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right function_definition::right block::right class_definition::right module::right",lm
624,"def count_unset_bits(n):
    count = 0
    for i in range(1, n + 1):
        binary_str = bin(i)[2:]
        count += binary_str.count('0')
    return count","def count_unset_bits(var_1):
    var_2 = 0
    for var_3 in range(1, var_1 + 1):
        var_4 = bin(var_3)[2:]
        var_2 += var_4.var_2('0')
    return var_2","module::left function_definition::left def count_unset_bits parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = subscript::left call::left bin argument_list::left ( var_3 ) argument_list::right call::right [ slice::left 2 : slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_2 += call::left attribute::left var_4 . var_2 attribute::right argument_list::left ( string::left ' 0 ' string::right ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
625,"def sum_in_range(a: int, b: int, x: int, y: int) -> int:
    """"""Write a function to add two integers. however, if the sum is between the given range it will return 20.""""""
    sum = a + b
    if x <= sum <= y:
        return 20
    else:
        return sum","def sum_in_range(var_1: int, var_2: int, var_3: int, var_4: int) -> int:
    """"""Write a function to add two integers. however, if the sum is between the given range it will return 20.""""""
    var_5 = var_1 + var_2
    if var_3 <= var_5 <= var_4:
        return 20
    else:
        return var_5","module::left function_definition::left def sum_in_range parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right , typed_parameter::left var_3 : type::left int type::right typed_parameter::right , typed_parameter::left var_4 : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left string::left """""" Write a function to add two integers. however, if the sum is between the given range it will return 20. """""" string::right expression_statement::right expression_statement::left assignment::left var_5 = binary_operator::left var_1 + var_2 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_3 <= var_5 <= var_4 comparison_operator::right : block::left return_statement::left return 20 return_statement::right block::right else_clause::left else : block::left return_statement::left return var_5 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
626,"def factorial(start,end): 
    res = 1 
    for i in range(start,end + 1): 
        res *= i      
    return res 
def sum_of_square(n): 
   return int(factorial(n + 1, 2 * n)  /factorial(1, n)) ","def factorial(var_1,var_2): 
    var_3 = 1 
    for var_4 in range(var_1,var_2 + 1): 
        var_3 *= var_4      
    return var_3 
def sum_of_square(var_5): 
   return int(factorial(var_5 + 1, 2 * var_5)  /factorial(1, var_5)) ","module::left function_definition::left def factorial parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_1 , binary_operator::left var_2 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_3 *= var_4 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right function_definition::left def sum_of_square parameters::left ( var_5 ) parameters::right : block::left return_statement::left return call::left int argument_list::left ( binary_operator::left call::left factorial argument_list::left ( binary_operator::left var_5 + 1 binary_operator::right , binary_operator::left 2 * var_5 binary_operator::right ) argument_list::right call::right / call::left factorial argument_list::left ( 1 , var_5 ) argument_list::right call::right binary_operator::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
627,"def longestCommonPrefix(self, strs: List[str]) -> str:
    if strs == []:
        return """"
    
    prefix = """"
    shortestLen = len(min(strs, key=len))

    for i in range(shortestLen):
        char = strs[0][i]
        if all(s[i] == char for s in strs):
            prefix += char
        else:
            break
    return prefix","def longestCommonPrefix(self, var_1: List[str]) -> str:
    if var_1 == []:
        return """"
    
    var_2 = """"
    var_3 = len(min(var_1, key=len))

    for var_4 in range(var_3):
        var_5 = var_1[0][var_4]
        if all(s[var_4] == var_5 for s in var_1):
            var_2 += var_5
        else:
            break
    return var_2","module::left function_definition::left def longestCommonPrefix parameters::left ( self , typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left if_statement::left if comparison_operator::left var_1 == list::left [ ] list::right comparison_operator::right : block::left return_statement::left return string::left "" "" string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left len argument_list::left ( call::left min argument_list::left ( var_1 , keyword_argument::left key = len keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_5 = subscript::left subscript::left var_1 [ 0 ] subscript::right [ var_4 ] subscript::right assignment::right expression_statement::right if_statement::left if call::left all generator_expression::left ( comparison_operator::left subscript::left s [ var_4 ] subscript::right == var_5 comparison_operator::right for_in_clause::left for s in var_1 for_in_clause::right ) generator_expression::right call::right : block::left expression_statement::left augmented_assignment::left var_2 += var_5 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
628,"def count_character(string, target):
    """"""Counts the number of occurrences of a character in a string.

    Args:
        string (str): The string to search.
        target (str): The character to search for.

    Returns:
        int: The number of occurrences of the character in the string.
    """"""

    count = 0
    for char in string:
        if char == target:
            count += 1

    return count","def count_character(var_1, var_2):
    """"""Counts the number of occurrences of a character in a string.

    Args:
        string (str): The string to search.
        target (str): The character to search for.

    Returns:
        int: The number of occurrences of the character in the string.
    """"""

    var_3 = 0
    for var_4 in var_1:
        if var_4 == var_2:
            var_3 += 1

    return var_3","module::left function_definition::left def count_character parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left string::left """""" Counts the number of occurrences of a character in a string.

    Args:
        string (str): The string to search.
        target (str): The character to search for.

    Returns:
        int: The number of occurrences of the character in the string.
     """""" string::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left var_4 == var_2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
629,"def sum_even_and_even_index(arr,n):  
    i = 0
    sum = 0
    for i in range(0,n,2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum","def sum_even_and_even_index(var_1,var_2):  
    var_3 = 0
    var_4 = 0
    for var_3 in range(0,var_2,2): 
        if (var_1[var_3] % 2 == 0) : 
            var_4 += var_1[var_3]  
    return var_4","module::left function_definition::left def sum_even_and_even_index parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 0 , var_2 , 2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left subscript::left var_1 [ var_3 ] subscript::right % 2 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left var_4 += subscript::left var_1 [ var_3 ] subscript::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",human
630,"def first_repeated_word(str1):
  words = str1.split()
  word_dict = {}
  for word in words:
    word = word.lower()
    if word in word_dict:
      return word
    word_dict[word] = True
  return None","def first_repeated_word(var_1):
  var_2 = var_1.split()
  var_3 = {}
  for var_4 in var_2:
    var_4 = var_4.lower()
    if var_4 in var_3:
      return var_4
    var_3[var_4] = True
  return None",module::left function_definition::left def first_repeated_word parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left expression_statement::left assignment::left var_4 = call::left attribute::left var_4 . lower attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_4 in var_3 comparison_operator::right : block::left return_statement::left return var_4 return_statement::right block::right if_statement::right expression_statement::left assignment::left subscript::left var_3 [ var_4 ] subscript::right = True assignment::right expression_statement::right block::right for_statement::right return_statement::left return None return_statement::right block::right function_definition::right module::right,lm
631,"def compute_Last_Digit(A,B): 
    variable = 1
    if (A == B): 
        return 1
    elif ((B - A) >= 5):  
        return 0
    else:   
        for i in range(A + 1,B + 1): 
            variable = (variable * (i % 10)) % 10
        return variable % 10","def compute_Last_Digit(var_1,var_2): 
    var_3 = 1
    if (var_1 == var_2): 
        return 1
    elif ((var_2 - var_1) >= 5):  
        return 0
    else:   
        for var_4 in range(var_1 + 1,var_2 + 1): 
            var_3 = (var_3 * (var_4 % 10)) % 10
        return var_3 % 10","module::left function_definition::left def compute_Last_Digit parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_1 == var_2 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right elif_clause::left elif parenthesized_expression::left ( comparison_operator::left parenthesized_expression::left ( binary_operator::left var_2 - var_1 binary_operator::right ) parenthesized_expression::right >= 5 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 0 return_statement::right block::right elif_clause::right else_clause::left else : block::left for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left var_1 + 1 binary_operator::right , binary_operator::left var_2 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 * parenthesized_expression::left ( binary_operator::left var_4 % 10 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right % 10 binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return binary_operator::left var_3 % 10 binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
632,"def is_concatenated(s1, s2):
    """"""
    Check if the string is a concatenation of another string.
    """"""

    if len(s2) > len(s1):
        return False

    s1_len = len(s1)
    s2_len = len(s2)
    
    for i in range(s2_len):
        if s2[i] != s1[i]:
            return False

    i = s2_len
    j = 0
    while i < s1_len:
        if s1[i] != s2[j]:
            return False
        i += 1
        j += 1

    return True","def is_concatenated(var_1, var_2):
    """"""
    Check if the string is a concatenation of another string.
    """"""

    if len(var_2) > len(var_1):
        return False

    var_3 = len(var_1)
    var_4 = len(var_2)
    
    for var_5 in range(var_4):
        if var_2[var_5] != var_1[var_5]:
            return False

    var_5 = var_4
    var_6 = 0
    while var_5 < var_3:
        if var_1[var_5] != var_2[var_6]:
            return False
        var_5 += 1
        var_6 += 1

    return True","module::left function_definition::left def is_concatenated parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left string::left """""" 
    Check if the string is a concatenation of another string.
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( var_2 ) argument_list::right call::right > call::left len argument_list::left ( var_1 ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left len argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_4 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_2 [ var_5 ] subscript::right != subscript::left var_1 [ var_5 ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right expression_statement::left assignment::left var_5 = var_4 assignment::right expression_statement::right expression_statement::left assignment::left var_6 = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_5 < var_3 comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_5 ] subscript::right != subscript::left var_2 [ var_6 ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_5 += 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_6 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",lm
633,"def minimumProductPairs(nums: list[(int, int)]) -> int:
    """"""
    Write a function to find the minimum product from the pairs of tuples within a given list.
    """"""
    nums.sort( key=lambda x:x[0]*x[1])
    minimum_product = nums[0][0] * nums[0][1]
    for i in range(1,len(nums)):
        minimum_product = min(minimum_product, nums[i][0]*nums[i][1])
        
    return minimum_product","def minimumProductPairs(var_1: list[(int, int)]) -> int:
    """"""
    Write a function to find the minimum product from the pairs of tuples within a given list.
    """"""
    var_1.sort( key=lambda x:x[0]*x[1])
    var_2 = var_1[0][0] * var_1[0][1]
    for var_3 in range(1,len(var_1)):
        var_2 = min(var_2, var_1[var_3][0]*var_1[var_3][1])
        
    return var_2","module::left function_definition::left def minimumProductPairs parameters::left ( typed_parameter::left var_1 : type::left generic_type::left list type_parameter::left [ type::left tuple::left ( int , int ) tuple::right type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left string::left """""" 
    Write a function to find the minimum product from the pairs of tuples within a given list.
     """""" string::right expression_statement::right expression_statement::left call::left attribute::left var_1 . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : binary_operator::left subscript::left x [ 0 ] subscript::right * subscript::left x [ 1 ] subscript::right binary_operator::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left subscript::left subscript::left var_1 [ 0 ] subscript::right [ 0 ] subscript::right * subscript::left subscript::left var_1 [ 0 ] subscript::right [ 1 ] subscript::right binary_operator::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 1 , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = call::left min argument_list::left ( var_2 , binary_operator::left subscript::left subscript::left var_1 [ var_3 ] subscript::right [ 0 ] subscript::right * subscript::left subscript::left var_1 [ var_3 ] subscript::right [ 1 ] subscript::right binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
634,"class Node: 
	def __init__(self, data): 
		self.data = data 
		self.left = None
		self.right = None
def get_height(root): 
	if root is None: 
		return 0
	return max(get_height(root.left), get_height(root.right)) + 1
def is_tree_balanced(root): 
	if root is None: 
		return True
	lh = get_height(root.left) 
	rh = get_height(root.right) 
	if (abs(lh - rh) <= 1) and is_tree_balanced( 
	root.left) is True and is_tree_balanced( root.right) is True: 
		return True
	return False","class Node: 
	def __init__(self, var_1): 
		self.var_1 = var_1 
		self.left = None
		self.right = None
def get_height(var_2): 
	if var_2 is None: 
		return 0
	return max(get_height(var_2.left), get_height(var_2.right)) + 1
def is_tree_balanced(var_2): 
	if var_2 is None: 
		return True
	var_3 = get_height(var_2.left) 
	var_4 = get_height(var_2.right) 
	if (abs(var_3 - var_4) <= 1) and is_tree_balanced( 
	var_2.left) is True and is_tree_balanced( var_2.right) is True: 
		return True
	return False","module::left class_definition::left class Node : block::left function_definition::left def __init__ parameters::left ( self , var_1 ) parameters::right : block::left expression_statement::left assignment::left attribute::left self . var_1 attribute::right = var_1 assignment::right expression_statement::right expression_statement::left assignment::left attribute::left self . left attribute::right = None assignment::right expression_statement::right expression_statement::left assignment::left attribute::left self . right attribute::right = None assignment::right expression_statement::right block::right function_definition::right block::right class_definition::right function_definition::left def get_height parameters::left ( var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_2 is None comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right return_statement::left return binary_operator::left call::left max argument_list::left ( call::left get_height argument_list::left ( attribute::left var_2 . left attribute::right ) argument_list::right call::right , call::left get_height argument_list::left ( attribute::left var_2 . right attribute::right ) argument_list::right call::right ) argument_list::right call::right + 1 binary_operator::right return_statement::right block::right function_definition::right function_definition::left def is_tree_balanced parameters::left ( var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_2 is None comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = call::left get_height argument_list::left ( attribute::left var_2 . left attribute::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left get_height argument_list::left ( attribute::left var_2 . right attribute::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left boolean_operator::left parenthesized_expression::left ( comparison_operator::left call::left abs argument_list::left ( binary_operator::left var_3 - var_4 binary_operator::right ) argument_list::right call::right <= 1 comparison_operator::right ) parenthesized_expression::right and comparison_operator::left call::left is_tree_balanced argument_list::left ( attribute::left var_2 . left attribute::right ) argument_list::right call::right is True comparison_operator::right boolean_operator::right and comparison_operator::left call::left is_tree_balanced argument_list::left ( attribute::left var_2 . right attribute::right ) argument_list::right call::right is True comparison_operator::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
635,"def check_even_parity(num):
    cnt = 0
    while int(num) > 0:
        if int(num) % 2:
            cnt += 1
        num = int(int(num)/2) 
    if cnt % 2 == 0:
        return 'Even'
    else:
        return 'Odd'","def check_even_parity(var_1):
    var_2 = 0
    while int(var_1) > 0:
        if int(var_1) % 2:
            var_2 += 1
        var_1 = int(int(var_1)/2) 
    if var_2 % 2 == 0:
        return 'Even'
    else:
        return 'Odd'",module::left function_definition::left def check_even_parity parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right > 0 comparison_operator::right : block::left if_statement::left if binary_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right % 2 binary_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_1 = call::left int argument_list::left ( binary_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right / 2 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right while_statement::right if_statement::left if comparison_operator::left binary_operator::left var_2 % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return string::left ' Even ' string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return string::left ' Odd ' string::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
636,"def sort_by_last(list_of_tuples): 
    return sorted(list_of_tuples, key=lambda x: x[-1])","def sort_by_last(var_1): 
    return sorted(var_1, key=lambda x: x[-1])","module::left function_definition::left def sort_by_last parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ unary_operator::left - 1 unary_operator::right ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
