idx,code,new_code,ast,label
188,"def words_in_sentence(sentence):
    words = sentence.split()
    result = []
    for word in words:
        if is_prime(len(word)):
            result.append(word)
    return ' '.join(result)


def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True","def words_in_sentence(var_1):
    var_2 = var_1.split()
    var_3 = []
    for var_4 in var_2:
        if is_prime(len(var_4)):
            var_3.append(var_4)
    return ' '.join(var_3)


def is_prime(var_5):
    if var_5 <= 1:
        return False
    for var_6 in range(2, int(var_5 ** 0.5) + 1):
        if var_5 % var_6 == 0:
            return False
    return True","module::left function_definition::left def words_in_sentence parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left if_statement::left if call::left is_prime argument_list::left ( call::left len argument_list::left ( var_4 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return call::left attribute::left string::left '   ' string::right . join attribute::right argument_list::left ( var_3 ) argument_list::right call::right return_statement::right block::right function_definition::right function_definition::left def is_prime parameters::left ( var_5 ) parameters::right : block::left if_statement::left if comparison_operator::left var_5 <= 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for var_6 in call::left range argument_list::left ( 2 , binary_operator::left call::left int argument_list::left ( binary_operator::left var_5 ** 0.5 binary_operator::right ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_5 % var_6 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",lm
189,"def triangle_area(a, h):
    return a * h / 2.0
","def triangle_area(var_1, var_2):
    return var_1 * var_2 / 2.0
","module::left function_definition::left def triangle_area parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return binary_operator::left binary_operator::left var_1 * var_2 binary_operator::right / 2.0 binary_operator::right return_statement::right block::right function_definition::right module::right",human
190,"def sort_array(arr):
    return sorted(arr, key=lambda x: (bin(x).count('1'), x))","def sort_array(var_1):
    return sorted(var_1, key=lambda x: (bin(x).count('1'), x))","module::left function_definition::left def sort_array parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( call::left attribute::left call::left bin argument_list::left ( x ) argument_list::right call::right . count attribute::right argument_list::left ( string::left ' 1 ' string::right ) argument_list::right call::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
191,"def string_to_md5(text):
    import hashlib

    if text == """":
        return None

    return hashlib.md5(text.encode()).hexdigest()","def string_to_md5(var_1):
    import hashlib

    if var_1 == """":
        return None

    return hashlib.md5(var_1.encode()).hexdigest()","module::left function_definition::left def string_to_md5 parameters::left ( var_1 ) parameters::right : block::left import_statement::left import dotted_name::left hashlib dotted_name::right import_statement::right if_statement::left if comparison_operator::left var_1 == string::left "" "" string::right comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right return_statement::left return call::left attribute::left call::left attribute::left hashlib . md5 attribute::right argument_list::left ( call::left attribute::left var_1 . encode attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right . hexdigest attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
192,"def total_match(lst1, lst2):
    l1 = 0
    for st in lst1:
        l1 += len(st)
    
    l2 = 0
    for st in lst2:
        l2 += len(st)
    
    if l1 <= l2:
        return lst1
    else:
        return lst2
","def total_match(var_1, var_2):
    var_3 = 0
    for var_4 in var_1:
        var_3 += len(var_4)
    
    var_5 = 0
    for var_4 in var_2:
        var_5 += len(var_4)
    
    if var_3 <= var_5:
        return var_1
    else:
        return var_2
","module::left function_definition::left def total_match parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left expression_statement::left augmented_assignment::left var_3 += call::left len argument_list::left ( var_4 ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left expression_statement::left augmented_assignment::left var_5 += call::left len argument_list::left ( var_4 ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_3 <= var_5 comparison_operator::right : block::left return_statement::left return var_1 return_statement::right block::right else_clause::left else : block::left return_statement::left return var_2 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
193,"def select_words(s, n):
    result = []
    for word in s.split():
        n_consonants = 0
        for i in range(0, len(word)):
            if word[i].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                n_consonants += 1 
        if n_consonants == n:
            result.append(word)
    return result

","def select_words(var_1, var_2):
    var_3 = []
    for var_4 in var_1.split():
        var_5 = 0
        for var_6 in range(0, len(var_4)):
            if var_4[var_6].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                var_5 += 1 
        if var_5 == var_2:
            var_3.append(var_4)
    return var_3

","module::left function_definition::left def select_words parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in call::left attribute::left var_1 . split attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right for_statement::left for var_6 in call::left range argument_list::left ( 0 , call::left len argument_list::left ( var_4 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left attribute::left subscript::left var_4 [ var_6 ] subscript::right . lower attribute::right argument_list::left ( ) argument_list::right call::right not in list::left [ string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right ] list::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_5 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_5 == var_2 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
194,"def incr_list(l: list):
    return [(e + 1) for e in l]
","def incr_list(var_1: list):
    return [(e + 1) for e in var_1]
",module::left function_definition::left def incr_list parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left return_statement::left return list_comprehension::left [ parenthesized_expression::left ( binary_operator::left e + 1 binary_operator::right ) parenthesized_expression::right for_in_clause::left for e in var_1 for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,human
195,"def even_odd_count(num):
    even_count = 0
    odd_count = 0
    digits = str(abs(num))

    for digit in digits:
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1

    return (even_count, odd_count)","def even_odd_count(var_1):
    var_2 = 0
    var_3 = 0
    var_4 = str(abs(var_1))

    for var_5 in var_4:
        if int(var_5) % 2 == 0:
            var_2 += 1
        else:
            var_3 += 1

    return (var_2, var_3)","module::left function_definition::left def even_odd_count parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left str argument_list::left ( call::left abs argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_5 in var_4 : block::left if_statement::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( var_5 ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return tuple::left ( var_2 , var_3 ) tuple::right return_statement::right block::right function_definition::right module::right",lm
196,"def is_simple_power(x, n):
    if (n == 1): 
        return (x == 1) 
    power = 1
    while (power < x): 
        power = power * n 
    return (power == x) 
","def is_simple_power(var_1, var_2):
    if (var_2 == 1): 
        return (var_1 == 1) 
    var_3 = 1
    while (var_3 < var_1): 
        var_3 = var_3 * var_2 
    return (var_3 == var_1) 
","module::left function_definition::left def is_simple_power parameters::left ( var_1 , var_2 ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_2 == 1 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return parenthesized_expression::left ( comparison_operator::left var_1 == 1 comparison_operator::right ) parenthesized_expression::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left var_3 < var_1 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left var_3 * var_2 binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return parenthesized_expression::left ( comparison_operator::left var_3 == var_1 comparison_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
197,"def circular_shift(x, shift):
    # Convert x to string
    x_str = str(x)

    # Calculate the number of digits in x
    num_digits = len(x_str)

    # Check if shift is greater than the number of digits
    if shift > num_digits:
        # Reverse the digits of x
        reversed_digits = x_str[::-1]
        return reversed_digits

    # Calculate the new position of the first digit after shifting
    new_position = (num_digits - shift) % num_digits

    # Shift the digits of x to the right
    shifted_digits = x_str[new_position:] + x_str[:new_position]

    return shifted_digits","def circular_shift(var_1, var_2):
    # Convert x to string
    var_3 = str(var_1)

    # Calculate the number of digits in x
    var_4 = len(var_3)

    # Check if shift is greater than the number of digits
    if var_2 > var_4:
        # Reverse the digits of x
        var_5 = var_3[::-1]
        return var_5

    # Calculate the new position of the first digit after shifting
    var_6 = (var_4 - var_2) % var_4

    # Shift the digits of x to the right
    var_7 = var_3[var_6:] + var_3[:var_6]

    return var_7","module::left function_definition::left def circular_shift parameters::left ( var_1 , var_2 ) parameters::right : # Convert x to string block::left expression_statement::left assignment::left var_3 = call::left str argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right # Calculate the number of digits in x expression_statement::left assignment::left var_4 = call::left len argument_list::left ( var_3 ) argument_list::right call::right assignment::right expression_statement::right # Check if shift is greater than the number of digits if_statement::left if comparison_operator::left var_2 > var_4 comparison_operator::right : # Reverse the digits of x block::left expression_statement::left assignment::left var_5 = subscript::left var_3 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right assignment::right expression_statement::right return_statement::left return var_5 return_statement::right block::right if_statement::right # Calculate the new position of the first digit after shifting expression_statement::left assignment::left var_6 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_4 - var_2 binary_operator::right ) parenthesized_expression::right % var_4 binary_operator::right assignment::right expression_statement::right # Shift the digits of x to the right expression_statement::left assignment::left var_7 = binary_operator::left subscript::left var_3 [ slice::left var_6 : slice::right ] subscript::right + subscript::left var_3 [ slice::left : var_6 slice::right ] subscript::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_7 return_statement::right block::right function_definition::right module::right",lm
198,"def fib4(n: int):
    """"""Efficiently computes the n-th element of the fib4 number sequence.

    Args:
        n (int): The index of the element in the fib4 sequence.

    Returns:
        int: The n-th element of the fib4 sequence.

    Examples:
        >>> fib4(5)
        4
        >>> fib4(6)
        8
        >>> fib4(7)
        14
    """"""
    if n < 2:
        return 0
    
    fib = [0] * (n + 1)
    fib[2] = 2

    for i in range(3, n + 1):
        fib[i] = fib[i-1] + fib[i-2] + fib[i-3] + fib[i-4]

    return fib[n]","def fib4(var_1: int):
    """"""Efficiently computes the n-th element of the fib4 number sequence.

    Args:
        n (int): The index of the element in the fib4 sequence.

    Returns:
        int: The n-th element of the fib4 sequence.

    Examples:
        >>> fib4(5)
        4
        >>> fib4(6)
        8
        >>> fib4(7)
        14
    """"""
    if var_1 < 2:
        return 0
    
    var_2 = [0] * (var_1 + 1)
    var_2[2] = 2

    for var_3 in range(3, var_1 + 1):
        var_2[var_3] = var_2[var_3-1] + var_2[var_3-2] + var_2[var_3-3] + var_2[var_3-4]

    return var_2[var_1]","module::left function_definition::left def fib4 parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Efficiently computes the n-th element of the fib4 number sequence.

    Args:
        n (int): The index of the element in the fib4 sequence.

    Returns:
        int: The n-th element of the fib4 sequence.

    Examples:
        >>> fib4(5)
        4
        >>> fib4(6)
        8
        >>> fib4(7)
        14
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left var_1 < 2 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 2 ] subscript::right = 2 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 3 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = binary_operator::left binary_operator::left binary_operator::left subscript::left var_2 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right + subscript::left var_2 [ binary_operator::left var_3 - 2 binary_operator::right ] subscript::right binary_operator::right + subscript::left var_2 [ binary_operator::left var_3 - 3 binary_operator::right ] subscript::right binary_operator::right + subscript::left var_2 [ binary_operator::left var_3 - 4 binary_operator::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return subscript::left var_2 [ var_1 ] subscript::right return_statement::right block::right function_definition::right module::right",lm
199,"def largest_smallest_integers(lst):
    smallest = list(filter(lambda x: x < 0, lst))
    largest = list(filter(lambda x: x > 0, lst))
    return (max(smallest) if smallest else None, min(largest) if largest else None)
","def largest_smallest_integers(var_1):
    var_2 = list(filter(lambda x: x < 0, var_1))
    var_3 = list(filter(lambda x: x > 0, var_1))
    return (max(var_2) if var_2 else None, min(var_3) if var_3 else None)
","module::left function_definition::left def largest_smallest_integers parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x < 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x > 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return tuple::left ( conditional_expression::left call::left max argument_list::left ( var_2 ) argument_list::right call::right if var_2 else None conditional_expression::right , conditional_expression::left call::left min argument_list::left ( var_3 ) argument_list::right call::right if var_3 else None conditional_expression::right ) tuple::right return_statement::right block::right function_definition::right module::right",human
200,"def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    deviation = [abs(x - mean) for x in numbers]
    return sum(deviation) / len(deviation)","def mean_absolute_deviation(var_1: List[float]) -> float:
    var_2 = sum(var_1) / len(var_1)
    var_3 = [abs(x - var_2) for x in var_1]
    return sum(var_3) / len(var_3)",module::left function_definition::left def mean_absolute_deviation parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left float type::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left call::left sum argument_list::left ( var_1 ) argument_list::right call::right / call::left len argument_list::left ( var_1 ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list_comprehension::left [ call::left abs argument_list::left ( binary_operator::left x - var_2 binary_operator::right ) argument_list::right call::right for_in_clause::left for x in var_1 for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return binary_operator::left call::left sum argument_list::left ( var_3 ) argument_list::right call::right / call::left len argument_list::left ( var_3 ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right,lm
201,"def correct_bracketing(brackets: str):
    depth = 0
    for b in brackets:
        if b == ""<"":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
","def correct_bracketing(var_1: str):
    var_2 = 0
    for var_3 in var_1:
        if var_3 == ""<"":
            var_2 += 1
        else:
            var_2 -= 1
        if var_2 < 0:
            return False
    return var_2 == 0
","module::left function_definition::left def correct_bracketing parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 == string::left "" < "" string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_2 -= 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right if_statement::left if comparison_operator::left var_2 < 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return comparison_operator::left var_2 == 0 comparison_operator::right return_statement::right block::right function_definition::right module::right",human
202,"def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    flipped_string = """"
    for char in string:
        if char.islower():
            flipped_string += char.upper()
        else:
            flipped_string += char.lower()
    return flipped_string","def flip_case(var_1: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    var_2 = """"
    for var_3 in var_1:
        if var_3.islower():
            var_2 += var_3.upper()
        else:
            var_2 += var_3.lower()
    return var_2","module::left function_definition::left def flip_case parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left expression_statement::left string::left """"""  For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if call::left attribute::left var_3 . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_2 += call::left attribute::left var_3 . upper attribute::right argument_list::left ( ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_2 += call::left attribute::left var_3 . lower attribute::right argument_list::left ( ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
203,"def unique(l):
    return sorted(list(set(l)))","def unique(var_1):
    return sorted(list(set(var_1)))",module::left function_definition::left def unique parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left sorted argument_list::left ( call::left list argument_list::left ( call::left set argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
204,"def file_name_check(file_name):
    # Check if the number of digits in the file's name is less than or equal to three
    if sum([1 for c in file_name if c.isdigit()]) > 3:
        return 'No'
    
    # Check if the file's name contains exactly one dot
    if file_name.count('.') != 1:
        return 'No'
    
    # Split the file's name into two parts: before and after the dot
    name_parts = file_name.split('.')
    name_before_dot = name_parts[0]
    name_after_dot = name_parts[1]
    
    # Check if the substring before the dot is not empty and starts with a letter from the Latin alphabet
    if not name_before_dot.isalpha() or not name_before_dot[0].isalpha():
        return 'No'
    
    # Check if the substring after the dot is one of the allowed extensions
    allowed_extensions = ['txt', 'exe', 'dll']
    if name_after_dot not in allowed_extensions:
        return 'No'
    
    return 'Yes'","def file_name_check(var_1):
    # Check if the number of digits in the file's name is less than or equal to three
    if sum([1 for c in var_1 if c.isdigit()]) > 3:
        return 'No'
    
    # Check if the file's name contains exactly one dot
    if var_1.count('.') != 1:
        return 'No'
    
    # Split the file's name into two parts: before and after the dot
    var_2 = var_1.split('.')
    var_3 = var_2[0]
    var_4 = var_2[1]
    
    # Check if the substring before the dot is not empty and starts with a letter from the Latin alphabet
    if not var_3.isalpha() or not var_3[0].isalpha():
        return 'No'
    
    # Check if the substring after the dot is one of the allowed extensions
    var_5 = ['txt', 'exe', 'dll']
    if var_4 not in var_5:
        return 'No'
    
    return 'Yes'","module::left function_definition::left def file_name_check parameters::left ( var_1 ) parameters::right : # Check if the number of digits in the file's name is less than or equal to three block::left if_statement::left if comparison_operator::left call::left sum argument_list::left ( list_comprehension::left [ 1 for_in_clause::left for c in var_1 for_in_clause::right if_clause::left if call::left attribute::left c . isdigit attribute::right argument_list::left ( ) argument_list::right call::right if_clause::right ] list_comprehension::right ) argument_list::right call::right > 3 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Check if the file's name contains exactly one dot if_statement::left if comparison_operator::left call::left attribute::left var_1 . count attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right != 1 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Split the file's name into two parts: before and after the dot expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = subscript::left var_2 [ 0 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = subscript::left var_2 [ 1 ] subscript::right assignment::right expression_statement::right # Check if the substring before the dot is not empty and starts with a letter from the Latin alphabet if_statement::left if boolean_operator::left not_operator::left not call::left attribute::left var_3 . isalpha attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right or not_operator::left not call::left attribute::left subscript::left var_3 [ 0 ] subscript::right . isalpha attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Check if the substring after the dot is one of the allowed extensions expression_statement::left assignment::left var_5 = list::left [ string::left ' txt ' string::right , string::left ' exe ' string::right , string::left ' dll ' string::right ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_4 not in var_5 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right return_statement::left return string::left ' Yes ' string::right return_statement::right block::right function_definition::right module::right",lm
205,"def solve(N):
    return bin(sum(int(i) for i in str(N)))[2:]
","def solve(var_1):
    return bin(sum(int(i) for i in str(var_1)))[2:]
",module::left function_definition::left def solve parameters::left ( var_1 ) parameters::right : block::left return_statement::left return subscript::left call::left bin argument_list::left ( call::left sum generator_expression::left ( call::left int argument_list::left ( i ) argument_list::right call::right for_in_clause::left for i in call::left str argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right ) argument_list::right call::right [ slice::left 2 : slice::right ] subscript::right return_statement::right block::right function_definition::right module::right,human
206,"def minPath(grid, k):
    n = len(grid)
    val = n * n + 1
    for i in range(n):
        for j in range(n):
            if grid[i][j] == 1:
                temp = []
                if i != 0:
                    temp.append(grid[i - 1][j])

                if j != 0:
                    temp.append(grid[i][j - 1])

                if i != n - 1:
                    temp.append(grid[i + 1][j])

                if j != n - 1:
                    temp.append(grid[i][j + 1])

                val = min(temp)

    ans = []
    for i in range(k):
        if i % 2 == 0:
            ans.append(1)
        else:
            ans.append(val)
    return ans
","def minPath(var_1, var_2):
    var_3 = len(var_1)
    var_4 = var_3 * var_3 + 1
    for var_5 in range(var_3):
        for var_6 in range(var_3):
            if var_1[var_5][var_6] == 1:
                var_7 = []
                if var_5 != 0:
                    var_7.append(var_1[var_5 - 1][var_6])

                if var_6 != 0:
                    var_7.append(var_1[var_5][var_6 - 1])

                if var_5 != var_3 - 1:
                    var_7.append(var_1[var_5 + 1][var_6])

                if var_6 != var_3 - 1:
                    var_7.append(var_1[var_5][var_6 + 1])

                var_4 = min(var_7)

    var_8 = []
    for var_5 in range(var_2):
        if var_5 % 2 == 0:
            var_8.append(1)
        else:
            var_8.append(var_4)
    return var_8
","module::left function_definition::left def minPath parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left binary_operator::left var_3 * var_3 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left for_statement::left for var_6 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left subscript::left var_1 [ var_5 ] subscript::right [ var_6 ] subscript::right == 1 comparison_operator::right : block::left expression_statement::left assignment::left var_7 = list::left [ ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_5 != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_7 . append attribute::right argument_list::left ( subscript::left subscript::left var_1 [ binary_operator::left var_5 - 1 binary_operator::right ] subscript::right [ var_6 ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_6 != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_7 . append attribute::right argument_list::left ( subscript::left subscript::left var_1 [ var_5 ] subscript::right [ binary_operator::left var_6 - 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_5 != binary_operator::left var_3 - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_7 . append attribute::right argument_list::left ( subscript::left subscript::left var_1 [ binary_operator::left var_5 + 1 binary_operator::right ] subscript::right [ var_6 ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_6 != binary_operator::left var_3 - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_7 . append attribute::right argument_list::left ( subscript::left subscript::left var_1 [ var_5 ] subscript::right [ binary_operator::left var_6 + 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_4 = call::left min argument_list::left ( var_7 ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right expression_statement::left assignment::left var_8 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_5 % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_8 . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left var_8 . append attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_8 return_statement::right block::right function_definition::right module::right",human
