idx,code,new_code,ast,label
565,"def count_odd(array_nums):
   count_odd = len(list(filter(lambda x: (x%2 != 0) , array_nums)))
   return count_odd","def var_2(var_1):
   var_2 = len(list(filter(lambda x: (x%2 != 0) , var_1)))
   return var_2","module::left function_definition::left def var_2 parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left len argument_list::left ( call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : parenthesized_expression::left ( comparison_operator::left binary_operator::left x % 2 binary_operator::right != 0 comparison_operator::right ) parenthesized_expression::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
566,"def check(string) :
    p = set(string) 
    s = {'0', '1'} 
    if s == p or p == {'0'} or p == {'1'}: 
        return (""Yes"") 
    else : 
        return (""No"") ","def check(var_1) :
    var_2 = set(var_1) 
    var_3 = {'0', '1'} 
    if var_3 == var_2 or var_2 == {'0'} or var_2 == {'1'}: 
        return (""Yes"") 
    else : 
        return (""No"") ","module::left function_definition::left def check parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left set argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = set::left { string::left ' 0 ' string::right , string::left ' 1 ' string::right } set::right assignment::right expression_statement::right if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_3 == var_2 comparison_operator::right or comparison_operator::left var_2 == set::left { string::left ' 0 ' string::right } set::right comparison_operator::right boolean_operator::right or comparison_operator::left var_2 == set::left { string::left ' 1 ' string::right } set::right comparison_operator::right boolean_operator::right : block::left return_statement::left return parenthesized_expression::left ( string::left "" Yes "" string::right ) parenthesized_expression::right return_statement::right block::right else_clause::left else : block::left return_statement::left return parenthesized_expression::left ( string::left "" No "" string::right ) parenthesized_expression::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
567,"def calculate_cube_surface_area(side_length):
    """"""
    Calculate the surface area of a cube.

    Parameters:
    side_length (float): The length of one side of the cube.

    Returns:
    float: The surface area of the cube.

    """"""
    surface_area = 6 * side_length**2
    return surface_area","def calculate_cube_surface_area(var_1):
    """"""
    Calculate the surface area of a cube.

    Parameters:
    side_length (float): The length of one side of the cube.

    Returns:
    float: The surface area of the cube.

    """"""
    var_2 = 6 * var_1**2
    return var_2","module::left function_definition::left def calculate_cube_surface_area parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" 
    Calculate the surface area of a cube.

    Parameters:
    side_length (float): The length of one side of the cube.

    Returns:
    float: The surface area of the cube.

     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left 6 * binary_operator::left var_1 ** 2 binary_operator::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
568,"from math import tan, pi
def area_polygon(s,l):
  area = s * (l ** 2) / (4 * tan(pi / s))
  return area","from math import tan, pi
def area_polygon(var_1,var_2):
  var_3 = var_1 * (var_2 ** 2) / (4 * tan(pi / var_1))
  return var_3","module::left import_from_statement::left from dotted_name::left math dotted_name::right import dotted_name::left tan dotted_name::right , dotted_name::left pi dotted_name::right import_from_statement::right function_definition::left def area_polygon parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left binary_operator::left var_1 * parenthesized_expression::left ( binary_operator::left var_2 ** 2 binary_operator::right ) parenthesized_expression::right binary_operator::right / parenthesized_expression::left ( binary_operator::left 4 * call::left tan argument_list::left ( binary_operator::left pi / var_1 binary_operator::right ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
569,"from array import array
def negative_count(nums):
    n = len(nums)
    n1 = 0
    for x in nums:
        if x < 0:
            n1 += 1
        else:
          None
    return round(n1/n,2)","from array import array
def negative_count(var_1):
    var_2 = len(var_1)
    var_3 = 0
    for var_4 in var_1:
        if var_4 < 0:
            var_3 += 1
        else:
          None
    return round(var_3/var_2,2)","module::left import_from_statement::left from dotted_name::left array dotted_name::right import dotted_name::left array dotted_name::right import_from_statement::right function_definition::left def negative_count parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left var_4 < 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left None expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return call::left round argument_list::left ( binary_operator::left var_3 / var_2 binary_operator::right , 2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
570,"def convert_to_single_integer(lst):
    return int(''.join(map(str, lst)))","def convert_to_single_integer(var_1):
    return int(''.join(map(str, var_1)))","module::left function_definition::left def convert_to_single_integer parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left int argument_list::left ( call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( call::left map argument_list::left ( str , var_1 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
571,"def maximum(a,b):   
    if a >= b: 
        return a 
    else: 
        return b ","def maximum(var_1,var_2):   
    if var_1 >= var_2: 
        return var_1 
    else: 
        return var_2 ","module::left function_definition::left def maximum parameters::left ( var_1 , var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 >= var_2 comparison_operator::right : block::left return_statement::left return var_1 return_statement::right block::right else_clause::left else : block::left return_statement::left return var_2 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
572,"def subtract_lists(list1, list2):
    return list(map(lambda x, y: x - y, list1, list2))","def subtract_lists(var_1, var_2):
    return list(map(lambda x, y: x - y, var_1, var_2))","module::left function_definition::left def subtract_lists parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x , y lambda_parameters::right : binary_operator::left x - y binary_operator::right lambda::right , var_1 , var_2 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
573,"def min_Num(arr,n):  
    odd = 0
    for i in range(n): 
        if (arr[i] % 2): 
            odd += 1 
    if (odd % 2): 
        return 1
    return 2","def min_Num(var_1,var_2):  
    var_3 = 0
    for var_4 in range(var_2): 
        if (var_1[var_4] % 2): 
            var_3 += 1 
    if (var_3 % 2): 
        return 1
    return 2","module::left function_definition::left def min_Num parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( binary_operator::left subscript::left var_1 [ var_4 ] subscript::right % 2 binary_operator::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if parenthesized_expression::left ( binary_operator::left var_3 % 2 binary_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right return_statement::left return 2 return_statement::right block::right function_definition::right module::right",human
574,"def sort_tuple_list(tuple_list):
    sorted_list = sorted(tuple_list, key=lambda x: sum(len(str(i)) for i in x))
    return sorted_list","def sort_tuple_list(var_1):
    var_2 = sorted(var_1, key=lambda x: sum(len(str(i)) for i in x))
    return var_2","module::left function_definition::left def sort_tuple_list parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : call::left sum generator_expression::left ( call::left len argument_list::left ( call::left str argument_list::left ( i ) argument_list::right call::right ) argument_list::right call::right for_in_clause::left for i in x for_in_clause::right ) generator_expression::right call::right lambda::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
575,"class Node: 
	def __init__(self, data): 
		self.data = data 
		self.left = None
		self.right = None
def max_height(node): 
	if node is None: 
		return 0 ; 
	else : 
		left_height = max_height(node.left) 
		right_height = max_height(node.right) 
		if (left_height > right_height): 
			return left_height+1
		else: 
			return right_height+1","class Node: 
	def __init__(self, var_1): 
		self.var_1 = var_1 
		self.left = None
		self.right = None
def max_height(var_2): 
	if var_2 is None: 
		return 0 ; 
	else : 
		var_3 = max_height(var_2.left) 
		var_4 = max_height(var_2.right) 
		if (var_3 > var_4): 
			return var_3+1
		else: 
			return var_4+1","module::left class_definition::left class Node : block::left function_definition::left def __init__ parameters::left ( self , var_1 ) parameters::right : block::left expression_statement::left assignment::left attribute::left self . var_1 attribute::right = var_1 assignment::right expression_statement::right expression_statement::left assignment::left attribute::left self . left attribute::right = None assignment::right expression_statement::right expression_statement::left assignment::left attribute::left self . right attribute::right = None assignment::right expression_statement::right block::right function_definition::right block::right class_definition::right function_definition::left def max_height parameters::left ( var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_2 is None comparison_operator::right : block::left return_statement::left return 0 return_statement::right ; block::right else_clause::left else : block::left expression_statement::left assignment::left var_3 = call::left max_height argument_list::left ( attribute::left var_2 . left attribute::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left max_height argument_list::left ( attribute::left var_2 . right attribute::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_3 > var_4 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return binary_operator::left var_3 + 1 binary_operator::right return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left var_4 + 1 binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
576,"def find_nsw_prime(n):
    primes = [2, 3, 5]
    while len(primes) < n:
        next_prime = primes[-1] + 1
        while True:
            is_prime = True
            for prime in primes:
                if prime * prime > next_prime:
                    break
                if next_prime % prime == 0:
                    is_prime = False
                    break
            if is_prime:
                primes.append(next_prime)
                break
            next_prime += 1
    return primes[n - 1]","def find_nsw_prime(var_1):
    var_2 = [2, 3, 5]
    while len(var_2) < var_1:
        var_3 = var_2[-1] + 1
        while True:
            var_4 = True
            for var_5 in var_2:
                if var_5 * var_5 > var_3:
                    break
                if var_3 % var_5 == 0:
                    var_4 = False
                    break
            if var_4:
                var_2.append(var_3)
                break
            var_3 += 1
    return var_2[var_1 - 1]","module::left function_definition::left def find_nsw_prime parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ 2 , 3 , 5 ] list::right assignment::right expression_statement::right while_statement::left while comparison_operator::left call::left len argument_list::left ( var_2 ) argument_list::right call::right < var_1 comparison_operator::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left subscript::left var_2 [ unary_operator::left - 1 unary_operator::right ] subscript::right + 1 binary_operator::right assignment::right expression_statement::right while_statement::left while True : block::left expression_statement::left assignment::left var_4 = True assignment::right expression_statement::right for_statement::left for var_5 in var_2 : block::left if_statement::left if comparison_operator::left binary_operator::left var_5 * var_5 binary_operator::right > var_3 comparison_operator::right : block::left break_statement::left break break_statement::right block::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left var_3 % var_5 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = False assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if var_4 : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right block::right while_statement::right return_statement::left return subscript::left var_2 [ binary_operator::left var_1 - 1 binary_operator::right ] subscript::right return_statement::right block::right function_definition::right module::right",lm
577,"def set_odd_bits(num):
    mask = 0xAA  # Binary: 10101010
    result = num | mask
    return result","def set_odd_bits(var_1):
    var_2 = 0xAA  # Binary: 10101010
    var_3 = var_1 | var_2
    return var_3",module::left function_definition::left def set_odd_bits parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0xAA assignment::right expression_statement::right # Binary: 10101010 expression_statement::left assignment::left var_3 = binary_operator::left var_1 | var_2 binary_operator::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right,lm
578,"def area_trapezium(base1,base2,height):
 area = 0.5 * (base1 + base2) * height
 return area","def area_trapezium(var_1,var_2,var_3):
 var_4 = 0.5 * (var_1 + var_2) * var_3
 return var_4","module::left function_definition::left def area_trapezium parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left binary_operator::left 0.5 * parenthesized_expression::left ( binary_operator::left var_1 + var_2 binary_operator::right ) parenthesized_expression::right binary_operator::right * var_3 binary_operator::right assignment::right expression_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",human
579,"def find_first_duplicate(arr):
    seen = set()
    for num in arr:
        if num in seen:
            return num
        seen.add(num)
    return None","def find_first_duplicate(var_1):
    var_2 = set()
    for var_3 in var_1:
        if var_3 in var_2:
            return var_3
        var_2.add(var_3)
    return None",module::left function_definition::left def find_first_duplicate parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 in var_2 comparison_operator::right : block::left return_statement::left return var_3 return_statement::right block::right if_statement::right expression_statement::left call::left attribute::left var_2 . add attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return None return_statement::right block::right function_definition::right module::right,lm
580,"def mul_list(nums1,nums2):
  result = map(lambda x, y: x * y, nums1, nums2)
  return list(result)","def mul_list(var_1,var_2):
  var_3 = map(lambda x, y: x * y, var_1, var_2)
  return list(var_3)","module::left function_definition::left def mul_list parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x , y lambda_parameters::right : binary_operator::left x * y binary_operator::right lambda::right , var_1 , var_2 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left list argument_list::left ( var_3 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
581,"def max_sub_array_sum(a, size):
  max_so_far = 0
  max_ending_here = 0
  for i in range(0, size):
    max_ending_here = max_ending_here + a[i]
    if max_ending_here < 0:
      max_ending_here = 0
    elif (max_so_far < max_ending_here):
      max_so_far = max_ending_here
  return max_so_far","def max_sub_array_sum(var_1, var_2):
  var_3 = 0
  var_4 = 0
  for var_5 in range(0, var_2):
    var_4 = var_4 + var_1[var_5]
    if var_4 < 0:
      var_4 = 0
    elif (var_3 < var_4):
      var_3 = var_4
  return var_3","module::left function_definition::left def max_sub_array_sum parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( 0 , var_2 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_4 + subscript::left var_1 [ var_5 ] subscript::right binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_4 < 0 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right block::right elif_clause::left elif parenthesized_expression::left ( comparison_operator::left var_3 < var_4 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = var_4 assignment::right expression_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
582,"def toggle_string(string):
 string1 = string.swapcase()
 return string1","def toggle_string(var_1):
 var_2 = var_1.swapcase()
 return var_2",module::left function_definition::left def toggle_string parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
583,"def zip_tuples(tuple1, tuple2):
    return list(zip(tuple1, tuple2))","def zip_tuples(var_1, var_2):
    return list(zip(var_1, var_2))","module::left function_definition::left def zip_tuples parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left zip argument_list::left ( var_1 , var_2 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
584,"def radians_to_degrees(radians):
    degrees = radians * (180 / 3.14159)
    return degrees","def radians_to_degrees(var_1):
    var_2 = var_1 * (180 / 3.14159)
    return var_2",module::left function_definition::left def radians_to_degrees parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_1 * parenthesized_expression::left ( binary_operator::left 180 / 3.14159 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,lm
585,"def filter_odd_numbers(numbers):
    return list(filter(lambda x: x % 2 != 0, numbers))","def filter_odd_numbers(var_1):
    return list(filter(lambda x: x % 2 != 0, var_1))","module::left function_definition::left def filter_odd_numbers parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left binary_operator::left x % 2 binary_operator::right != 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
586,"def find_Max_Len_Even(str): 
    n = len(str) 
    i = 0
    currlen = 0
    maxlen = 0
    st = -1
    while (i < n): 
        if (str[i] == ' '): 
            if (currlen % 2 == 0): 
                if (maxlen < currlen): 
                    maxlen = currlen 
                    st = i - currlen 
            currlen = 0 
        else : 
            currlen += 1
        i += 1
    if (currlen % 2 == 0): 
        if (maxlen < currlen): 
            maxlen = currlen 
            st = i - currlen 
    if (st == -1): 
        return ""-1"" 
    return str[st: st + maxlen] ","def find_Max_Len_Even(var_1): 
    var_2 = len(var_1) 
    var_3 = 0
    var_4 = 0
    var_5 = 0
    var_6 = -1
    while (var_3 < var_2): 
        if (var_1[var_3] == ' '): 
            if (var_4 % 2 == 0): 
                if (var_5 < var_4): 
                    var_5 = var_4 
                    var_6 = var_3 - var_4 
            var_4 = 0 
        else : 
            var_4 += 1
        var_3 += 1
    if (var_4 % 2 == 0): 
        if (var_5 < var_4): 
            var_5 = var_4 
            var_6 = var_3 - var_4 
    if (var_6 == -1): 
        return ""-1"" 
    return var_1[var_6: var_6 + var_5] ","module::left function_definition::left def find_Max_Len_Even parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_6 = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left var_3 < var_2 comparison_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right == string::left '   ' string::right comparison_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_5 < var_4 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_5 = var_4 assignment::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left var_3 - var_4 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_4 += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_5 < var_4 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_5 = var_4 assignment::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left var_3 - var_4 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_6 == unary_operator::left - 1 unary_operator::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return string::left "" -1 "" string::right return_statement::right block::right if_statement::right return_statement::left return subscript::left var_1 [ slice::left var_6 : binary_operator::left var_6 + var_5 binary_operator::right slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",human
587,"def string_length(str1):
    count = 0
    for char in str1:
        count += 1
    return count","def string_length(var_1):
    var_2 = 0
    for var_3 in var_1:
        var_2 += 1
    return var_2",module::left function_definition::left def string_length parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
588,"def remove_matching_tuple(test_list1, test_list2):
  res = [sub for sub in test_list1 if sub not in test_list2]
  return (res) ","def remove_matching_tuple(var_1, var_2):
  var_3 = [sub for sub in var_1 if sub not in var_2]
  return (var_3) ","module::left function_definition::left def remove_matching_tuple parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list_comprehension::left [ sub for_in_clause::left for sub in var_1 for_in_clause::right if_clause::left if comparison_operator::left sub not in var_2 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
589,"import re

def match_string(string):
    return re.search('ab{2,3}', string)","import re

def match_string(var_1):
    return re.search('ab{2,3}', var_1)","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def match_string parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left re . search attribute::right argument_list::left ( string::left ' ab{2,3} ' string::right , var_1 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
590,"def prepend_string_to_list(string, lst):
    return [string + item for item in lst]","def prepend_string_to_list(var_1, var_2):
    return [var_1 + item for item in var_2]","module::left function_definition::left def prepend_string_to_list parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return list_comprehension::left [ binary_operator::left var_1 + item binary_operator::right for_in_clause::left for item in var_2 for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",lm
591,"def sum_even_numbers(l, r):
    sum_even = 0
    for num in range(l, r+1):
        if num % 2 == 0:
            sum_even += num
    return sum_even","def sum_even_numbers(var_1, var_2):
    var_3 = 0
    for var_4 in range(var_1, var_2+1):
        if var_4 % 2 == 0:
            var_3 += var_4
    return var_3","module::left function_definition::left def sum_even_numbers parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_1 , binary_operator::left var_2 + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += var_4 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
592,"import re

def split_by_delimiters(string, delimiters):
    pattern = '|'.join(map(re.escape, delimiters))
    return re.split(pattern, string)","import re

def split_by_delimiters(var_1, var_2):
    var_3 = '|'.join(map(re.escape, var_2))
    return re.split(var_3, var_1)","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def split_by_delimiters parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left attribute::left string::left ' | ' string::right . join attribute::right argument_list::left ( call::left map argument_list::left ( attribute::left re . escape attribute::right , var_2 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left attribute::left re . split attribute::right argument_list::left ( var_3 , var_1 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
593,"def abbreviate_road(string):
    return string.replace(""road"", ""rd."")","def abbreviate_road(var_1):
    return var_1.replace(""road"", ""rd."")","module::left function_definition::left def abbreviate_road parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left var_1 . replace attribute::right argument_list::left ( string::left "" road "" string::right , string::left "" rd. "" string::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
594,"def extract_symmetric_pairs(tuple_list):
    symmetric_pairs = []
    for i in range(len(tuple_list)):
        for j in range(i+1, len(tuple_list)):
            if tuple_list[i][0] == tuple_list[j][1] and tuple_list[i][1] == tuple_list[j][0]:
                symmetric_pairs.append((tuple_list[i], tuple_list[j]))
    return symmetric_pairs","def extract_symmetric_pairs(var_1):
    var_2 = []
    for var_3 in range(len(var_1)):
        for var_4 in range(var_3+1, len(var_1)):
            if var_1[var_3][0] == var_1[var_4][1] and var_1[var_3][1] == var_1[var_4][0]:
                var_2.append((var_1[var_3], var_1[var_4]))
    return var_2","module::left function_definition::left def extract_symmetric_pairs parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left var_3 + 1 binary_operator::right , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left subscript::left subscript::left var_1 [ var_3 ] subscript::right [ 0 ] subscript::right == subscript::left subscript::left var_1 [ var_4 ] subscript::right [ 1 ] subscript::right comparison_operator::right and comparison_operator::left subscript::left subscript::left var_1 [ var_3 ] subscript::right [ 1 ] subscript::right == subscript::left subscript::left var_1 [ var_4 ] subscript::right [ 0 ] subscript::right comparison_operator::right boolean_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( tuple::left ( subscript::left var_1 [ var_3 ] subscript::right , subscript::left var_1 [ var_4 ] subscript::right ) tuple::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
