sample_id,jsonl_line,source_line_no,filter_index,status,raw_mgc_ok,clean_mgc_ok,hwc_ok,raw_mgc_error,clean_mgc_error,hwc_error,raw_output_len,clean_output_len,prompt_len,solution_len,hwc_npr,mgc_npr,winner,prompt,solution,raw_output,clean_output,hwc_code,mgc_code
line2521,2521,,,raw_valid,True,True,True,,,,271,271,116,62,,,,"def get_cluster(self, word):
        """"""
        Returns the cluster number for a word in the vocabulary
        """"""","
        idx = self.ix(word)
        return self.clusters[idx]","
        try:
            return self.cluster_map[word]
        except AttributeError:
            try:
                return self.word2cluster[word]
            except (AttributeError, KeyError):
                return -1
        except KeyError:
            return -1
","
        try:
            return self.cluster_map[word]
        except AttributeError:
            try:
                return self.word2cluster[word]
            except (AttributeError, KeyError):
                return -1
        except KeyError:
            return -1
","def get_cluster(self, word):
        """"""
        Returns the cluster number for a word in the vocabulary
        """"""
        idx = self.ix(word)
        return self.clusters[idx]
","def get_cluster(self, word):
        """"""
        Returns the cluster number for a word in the vocabulary
        """"""
        try:
            return self.cluster_map[word]
        except AttributeError:
            try:
                return self.word2cluster[word]
            except (AttributeError, KeyError):
                return -1
        except KeyError:
            return -1
"
line616,616,,,raw_valid,True,True,True,,,,1,1,154,521,,,,"def site_content(self, election_day):
        """"""
        Site content represents content for the entire site on a
        given election day.
        """"""","
        from electionnight.models import PageType

        page_type = PageType.objects.get(
            model_type=ContentType.objects.get(
                app_label=""election"", model=""electionday""
            ),
            election_day=election_day,
        )
        site_content = self.get(
            content_type=ContentType.objects.get_for_model(page_type),
            object_id=page_type.pk,
            election_day=election_day,
        )
        return {""site"": self.serialize_content_blocks(site_content)}","
","
","def site_content(self, election_day):
        """"""
        Site content represents content for the entire site on a
        given election day.
        """"""
        from electionnight.models import PageType

        page_type = PageType.objects.get(
            model_type=ContentType.objects.get(
                app_label=""election"", model=""electionday""
            ),
            election_day=election_day,
        )
        site_content = self.get(
            content_type=ContentType.objects.get_for_model(page_type),
            object_id=page_type.pk,
            election_day=election_day,
        )
        return {""site"": self.serialize_content_blocks(site_content)}
","def site_content(self, election_day):
        """"""
        Site content represents content for the entire site on a
        given election day.
        """"""
"
line1880,1880,,,raw_valid,True,True,True,,,,1,1,55,186,,,,"def next(self, *args):
        """"""yield from .next()""""""","
        self.initialize()
        self.future = asyncio.Future(loop=self.loop)
        self.handle = self.loop.call_at(self.get_next(), self.call_func, *args)
        return self.future","
","
","def next(self, *args):
        """"""yield from .next()""""""
        self.initialize()
        self.future = asyncio.Future(loop=self.loop)
        self.handle = self.loop.call_at(self.get_next(), self.call_func, *args)
        return self.future
","def next(self, *args):
        """"""yield from .next()""""""
"
line523,523,,,raw_valid,True,True,True,,,,170,170,287,629,,,,"def get_unique_families(hkls):
    """"""
    Returns unique families of Miller indices. Families must be permutations
    of each other.

    Args:
        hkls ([h, k, l]): List of Miller indices.

    Returns:
        {hkl: multiplicity}: A dict with unique hkl and multiplicity.
    """"""","
    # TODO: Definitely can be sped up.
    def is_perm(hkl1, hkl2):
        h1 = np.abs(hkl1)
        h2 = np.abs(hkl2)
        return all([i == j for i, j in zip(sorted(h1), sorted(h2))])

    unique = collections.defaultdict(list)
    for hkl1 in hkls:
        found = False
        for hkl2 in unique.keys():
            if is_perm(hkl1, hkl2):
                found = True
                unique[hkl2].append(hkl1)
                break
        if not found:
            unique[hkl1].append(hkl1)

    pretty_unique = {}
    for k, v in unique.items():
        pretty_unique[sorted(v)[-1]] = len(v)

    return pretty_unique","
    from collections import Counter
    counts = Counter()
    for hkl in hkls:
        key = tuple(sorted(tuple(hkl)))
        counts[key] += 1
    return dict(counts)
","
    from collections import Counter
    counts = Counter()
    for hkl in hkls:
        key = tuple(sorted(tuple(hkl)))
        counts[key] += 1
    return dict(counts)
","def get_unique_families(hkls):
    """"""
    Returns unique families of Miller indices. Families must be permutations
    of each other.

    Args:
        hkls ([h, k, l]): List of Miller indices.

    Returns:
        {hkl: multiplicity}: A dict with unique hkl and multiplicity.
    """"""
    # TODO: Definitely can be sped up.
    def is_perm(hkl1, hkl2):
        h1 = np.abs(hkl1)
        h2 = np.abs(hkl2)
        return all([i == j for i, j in zip(sorted(h1), sorted(h2))])

    unique = collections.defaultdict(list)
    for hkl1 in hkls:
        found = False
        for hkl2 in unique.keys():
            if is_perm(hkl1, hkl2):
                found = True
                unique[hkl2].append(hkl1)
                break
        if not found:
            unique[hkl1].append(hkl1)

    pretty_unique = {}
    for k, v in unique.items():
        pretty_unique[sorted(v)[-1]] = len(v)

    return pretty_unique
","def get_unique_families(hkls):
    """"""
    Returns unique families of Miller indices. Families must be permutations
    of each other.

    Args:
        hkls ([h, k, l]): List of Miller indices.

    Returns:
        {hkl: multiplicity}: A dict with unique hkl and multiplicity.
    """"""
    from collections import Counter
    counts = Counter()
    for hkl in hkls:
        key = tuple(sorted(tuple(hkl)))
        counts[key] += 1
    return dict(counts)
"
line2482,2482,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 6,,,378,410,136,137,,,,"def confirm(self, token=None):
        """"""Returns the status of the invoice

        STATUSES: pending, completed, cancelled
        """"""","
        _token = token if token else self._response.get(""token"")
        return self._process('checkout-invoice/confirm/' + str(_token))","
    if token is not None:
        stored_token = getattr(self, ""token"", None)
        if stored_token is not None and token != stored_token:
            raise PermissionError(""Invalid token"")
    status = getattr(self, ""status"", None)
    if status not in {""pending"", ""completed"", ""cancelled""}:
        raise ValueError(f""Invalid invoice status: {status!r}"")
    return status
","
        if token is not None:
            stored_token = getattr(self, ""token"", None)
            if stored_token is not None and token != stored_token:
                raise PermissionError(""Invalid token"")
        status = getattr(self, ""status"", None)
        if status not in {""pending"", ""completed"", ""cancelled""}:
            raise ValueError(f""Invalid invoice status: {status!r}"")
        return status
","def confirm(self, token=None):
        """"""Returns the status of the invoice

        STATUSES: pending, completed, cancelled
        """"""
        _token = token if token else self._response.get(""token"")
        return self._process('checkout-invoice/confirm/' + str(_token))
","def confirm(self, token=None):
        """"""Returns the status of the invoice

        STATUSES: pending, completed, cancelled
        """"""
        if token is not None:
            stored_token = getattr(self, ""token"", None)
            if stored_token is not None and token != stored_token:
                raise PermissionError(""Invalid token"")
        status = getattr(self, ""status"", None)
        if status not in {""pending"", ""completed"", ""cancelled""}:
            raise ValueError(f""Invalid invoice status: {status!r}"")
        return status
"
line477,477,,,raw_valid,True,True,True,,,,1,1,120,437,,,,"def _update_statuses(self, sub_job_num=None):
        """"""
        Update statuses of jobs nodes in workflow.
        """"""","
        # initialize status dictionary
        status_dict = dict()

        for val in CONDOR_JOB_STATUSES.values():
            status_dict[val] = 0

        for node in self.node_set:
            job = node.job
            try:
                job_status = job.status
                status_dict[job_status] += 1
            except (KeyError, HTCondorError):
                status_dict['Unexpanded'] += 1

        return status_dict","
","
","def _update_statuses(self, sub_job_num=None):
        """"""
        Update statuses of jobs nodes in workflow.
        """"""
        # initialize status dictionary
        status_dict = dict()

        for val in CONDOR_JOB_STATUSES.values():
            status_dict[val] = 0

        for node in self.node_set:
            job = node.job
            try:
                job_status = job.status
                status_dict[job_status] += 1
            except (KeyError, HTCondorError):
                status_dict['Unexpanded'] += 1

        return status_dict
","def _update_statuses(self, sub_job_num=None):
        """"""
        Update statuses of jobs nodes in workflow.
        """"""
"
line1545,1545,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 13,,,65,77,468,343,,,,"def stat(self, paths):
        """""" Stat a fileCount

        :param paths: Path
        :type paths: string
        :returns: a dictionary

        **Example:**

        >>> client.stat(['/index.asciidoc'])
        {'blocksize': 134217728L, 'owner': u'wouter', 'length': 100L, 'access_time': 1367317326510L, 'group': u'supergroup', 'permission': 420, 'file_type': 'f', 'path': '/index.asciidoc', 'modification_time': 1367317326522L, 'block_replication': 1}
        """"""","
        if not isinstance(paths, list):
            raise InvalidInputException(""Paths should be a list"")
        if not paths:
            raise InvalidInputException(""stat: no path given"")

        processor = lambda path, node: self._handle_stat(path, node)
        return list(self._find_items(paths, processor, include_toplevel=True))[0]","
    import os, pwd, grp

    def _stat_path(p):
        st = os
","
        import os, pwd, grp

        def _stat_path(p):
            st = os
","def stat(self, paths):
        """""" Stat a fileCount

        :param paths: Path
        :type paths: string
        :returns: a dictionary

        **Example:**

        >>> client.stat(['/index.asciidoc'])
        {'blocksize': 134217728L, 'owner': u'wouter', 'length': 100L, 'access_time': 1367317326510L, 'group': u'supergroup', 'permission': 420, 'file_type': 'f', 'path': '/index.asciidoc', 'modification_time': 1367317326522L, 'block_replication': 1}
        """"""
        if not isinstance(paths, list):
            raise InvalidInputException(""Paths should be a list"")
        if not paths:
            raise InvalidInputException(""stat: no path given"")

        processor = lambda path, node: self._handle_stat(path, node)
        return list(self._find_items(paths, processor, include_toplevel=True))[0]
","def stat(self, paths):
        """""" Stat a fileCount

        :param paths: Path
        :type paths: string
        :returns: a dictionary

        **Example:**

        >>> client.stat(['/index.asciidoc'])
        {'blocksize': 134217728L, 'owner': u'wouter', 'length': 100L, 'access_time': 1367317326510L, 'group': u'supergroup', 'permission': 420, 'file_type': 'f', 'path': '/index.asciidoc', 'modification_time': 1367317326522L, 'block_replication': 1}
        """"""
        import os, pwd, grp

        def _stat_path(p):
            st = os
"
line671,671,,,raw_valid,True,True,True,,,,1344,1344,183,411,,,,"def import_keyset(self, keyset):
        """"""Imports a RFC 7517 keyset using the standard JSON format.

        :param keyset: The RFC 7517 representation of a JOSE Keyset.
        """"""","
        try:
            jwkset = json_decode(keyset)
        except Exception:  # pylint: disable=broad-except
            raise InvalidJWKValue()

        if 'keys' not in jwkset:
            raise InvalidJWKValue()

        for k, v in iteritems(jwkset):
            if k == 'keys':
                for jwk in v:
                    self['keys'].add(JWK(**jwk))
            else:
                self[k] = v","
        import json

        # Allow JSON string input
        if isinstance(keyset, str):
            try:
                keyset = json.loads(keyset)
            except Exception as exc:
                raise ValueError(""Invalid JSON string for keyset"") from exc

        if not isinstance(keyset, dict):
            raise TypeError(""keyset must be a dict or JSON string"")

        # RFC 7517 requires a top‑level ""keys"" member containing an array
        keys = keyset.get(""keys"")
        if not isinstance(keys, list):
            raise ValueError('RFC 7517 keyset must contain a ""keys"" array')

        # Prepare storage for imported keys
        imported = {}
        for idx, jwk in enumerate(keys):
            if not isinstance(jwk, dict):
                raise ValueError(f""Key at index {idx} is not a JSON object"")
            kid = jwk.get(""kid"")
            # Use kid if present, otherwise fallback to index‑based identifier
            identifier = kid if isinstance(kid, str) else f""key-{idx}""
            if identifier in imported:
                raise ValueError(f""Duplicate key identifier '{identifier}' in keyset"")
            imported[identifier] = jwk

        # Store the processed keyset on the instance
        self._jwk_set = {""keys"": list(imported.values())}
        self._keys_by_kid = imported
        return self
","
        import json

        # Allow JSON string input
        if isinstance(keyset, str):
            try:
                keyset = json.loads(keyset)
            except Exception as exc:
                raise ValueError(""Invalid JSON string for keyset"") from exc

        if not isinstance(keyset, dict):
            raise TypeError(""keyset must be a dict or JSON string"")

        # RFC 7517 requires a top‑level ""keys"" member containing an array
        keys = keyset.get(""keys"")
        if not isinstance(keys, list):
            raise ValueError('RFC 7517 keyset must contain a ""keys"" array')

        # Prepare storage for imported keys
        imported = {}
        for idx, jwk in enumerate(keys):
            if not isinstance(jwk, dict):
                raise ValueError(f""Key at index {idx} is not a JSON object"")
            kid = jwk.get(""kid"")
            # Use kid if present, otherwise fallback to index‑based identifier
            identifier = kid if isinstance(kid, str) else f""key-{idx}""
            if identifier in imported:
                raise ValueError(f""Duplicate key identifier '{identifier}' in keyset"")
            imported[identifier] = jwk

        # Store the processed keyset on the instance
        self._jwk_set = {""keys"": list(imported.values())}
        self._keys_by_kid = imported
        return self
","def import_keyset(self, keyset):
        """"""Imports a RFC 7517 keyset using the standard JSON format.

        :param keyset: The RFC 7517 representation of a JOSE Keyset.
        """"""
        try:
            jwkset = json_decode(keyset)
        except Exception:  # pylint: disable=broad-except
            raise InvalidJWKValue()

        if 'keys' not in jwkset:
            raise InvalidJWKValue()

        for k, v in iteritems(jwkset):
            if k == 'keys':
                for jwk in v:
                    self['keys'].add(JWK(**jwk))
            else:
                self[k] = v
","def import_keyset(self, keyset):
        """"""Imports a RFC 7517 keyset using the standard JSON format.

        :param keyset: The RFC 7517 representation of a JOSE Keyset.
        """"""
        import json

        # Allow JSON string input
        if isinstance(keyset, str):
            try:
                keyset = json.loads(keyset)
            except Exception as exc:
                raise ValueError(""Invalid JSON string for keyset"") from exc

        if not isinstance(keyset, dict):
            raise TypeError(""keyset must be a dict or JSON string"")

        # RFC 7517 requires a top‑level ""keys"" member containing an array
        keys = keyset.get(""keys"")
        if not isinstance(keys, list):
            raise ValueError('RFC 7517 keyset must contain a ""keys"" array')

        # Prepare storage for imported keys
        imported = {}
        for idx, jwk in enumerate(keys):
            if not isinstance(jwk, dict):
                raise ValueError(f""Key at index {idx} is not a JSON object"")
            kid = jwk.get(""kid"")
            # Use kid if present, otherwise fallback to index‑based identifier
            identifier = kid if isinstance(kid, str) else f""key-{idx}""
            if identifier in imported:
                raise ValueError(f""Duplicate key identifier '{identifier}' in keyset"")
            imported[identifier] = jwk

        # Store the processed keyset on the instance
        self._jwk_set = {""keys"": list(imported.values())}
        self._keys_by_kid = imported
        return self
"
line4228,4228,,,raw_valid,True,True,True,,,,1,1,593,2280,,,,"def merge_networks(network, donor=[]):
    r""""""
    Combine multiple networks into one without doing any topological
    manipulations (such as stiching nearby pores to each other).

    Parameters
    ----------
    network : OpenPNM Network Object
        The network to which all the other networks should be added.

    donor : OpenPNM Network Object or list of Objects
        The network object(s) to add to the given network

    Notes
    -----
    This methods does *not* attempt to stitch the networks topologically.

    See Also
    --------
    extend
    trim
    stitch

    """"""","
    if type(donor) == list:
        donors = donor
    else:
        donors = [donor]

    for donor in donors:
        network['pore.coords'] = sp.vstack((network['pore.coords'],
                                            donor['pore.coords']))
        network['throat.conns'] = sp.vstack((network['throat.conns'],
                                             donor['throat.conns'] +
                                             network.Np))
        p_all = sp.ones((sp.shape(network['pore.coords'])[0],), dtype=bool)
        t_all = sp.ones((sp.shape(network['throat.conns'])[0],), dtype=bool)
        network.update({'pore.all': p_all})
        network.update({'throat.all': t_all})
        for key in set(network.keys()).union(set(donor.keys())):
            if key.split('.')[1] not in ['conns', 'coords', '_id', 'all']:
                if key in network.keys():
                    pop_flag = False
                    if key not in donor.keys():
                        logger.debug('Adding ' + key + ' to donor')
                        # If key not on donor add it first
                        if network[key].dtype == bool:
                            donor[key] = False
                        else:
                            donor[key] = sp.nan
                        pop_flag = True
                    # Then merge it with existing array on network
                    try:
                        temp = sp.hstack((network[key], donor[key]))
                    except ValueError:
                        temp = sp.vstack((network[key], donor[key]))
                    network[key] = temp
                    if pop_flag:
                        donor.pop(key, None)
                else:
                    # If key not on network add it first
                    logger.debug('Adding ' + key + ' to network')
                    if donor[key].dtype == bool:
                        network[key] = False
                    else:
                        network[key] = sp.nan
                    # Then append donor values to network
                    s = sp.shape(donor[key])[0]
                    network[key][-s:] = donor[key]

    # Clear adjacency and incidence matrices which will be out of date now
    network._am.clear()
    network._im.clear()","
","
","def merge_networks(network, donor=[]):
    r""""""
    Combine multiple networks into one without doing any topological
    manipulations (such as stiching nearby pores to each other).

    Parameters
    ----------
    network : OpenPNM Network Object
        The network to which all the other networks should be added.

    donor : OpenPNM Network Object or list of Objects
        The network object(s) to add to the given network

    Notes
    -----
    This methods does *not* attempt to stitch the networks topologically.

    See Also
    --------
    extend
    trim
    stitch

    """"""
    if type(donor) == list:
        donors = donor
    else:
        donors = [donor]

    for donor in donors:
        network['pore.coords'] = sp.vstack((network['pore.coords'],
                                            donor['pore.coords']))
        network['throat.conns'] = sp.vstack((network['throat.conns'],
                                             donor['throat.conns'] +
                                             network.Np))
        p_all = sp.ones((sp.shape(network['pore.coords'])[0],), dtype=bool)
        t_all = sp.ones((sp.shape(network['throat.conns'])[0],), dtype=bool)
        network.update({'pore.all': p_all})
        network.update({'throat.all': t_all})
        for key in set(network.keys()).union(set(donor.keys())):
            if key.split('.')[1] not in ['conns', 'coords', '_id', 'all']:
                if key in network.keys():
                    pop_flag = False
                    if key not in donor.keys():
                        logger.debug('Adding ' + key + ' to donor')
                        # If key not on donor add it first
                        if network[key].dtype == bool:
                            donor[key] = False
                        else:
                            donor[key] = sp.nan
                        pop_flag = True
                    # Then merge it with existing array on network
                    try:
                        temp = sp.hstack((network[key], donor[key]))
                    except ValueError:
                        temp = sp.vstack((network[key], donor[key]))
                    network[key] = temp
                    if pop_flag:
                        donor.pop(key, None)
                else:
                    # If key not on network add it first
                    logger.debug('Adding ' + key + ' to network')
                    if donor[key].dtype == bool:
                        network[key] = False
                    else:
                        network[key] = sp.nan
                    # Then append donor values to network
                    s = sp.shape(donor[key])[0]
                    network[key][-s:] = donor[key]

    # Clear adjacency and incidence matrices which will be out of date now
    network._am.clear()
    network._im.clear()
","def merge_networks(network, donor=[]):
    r""""""
    Combine multiple networks into one without doing any topological
    manipulations (such as stiching nearby pores to each other).

    Parameters
    ----------
    network : OpenPNM Network Object
        The network to which all the other networks should be added.

    donor : OpenPNM Network Object or list of Objects
        The network object(s) to add to the given network

    Notes
    -----
    This methods does *not* attempt to stitch the networks topologically.

    See Also
    --------
    extend
    trim
    stitch

    """"""
"
line178,178,,,raw_valid,True,True,True,,,,1,1,80,580,,,,"def get(name):
    """"""Get a linkchecker given its name or fallback on default""""""","
    linkcheckers = get_enabled(ENTRYPOINT, current_app)
    linkcheckers.update(no_check=NoCheckLinkchecker)  # no_check always enabled
    selected_linkchecker = linkcheckers.get(name)
    if not selected_linkchecker:
        default_linkchecker = current_app.config.get(
                                'LINKCHECKING_DEFAULT_LINKCHECKER')
        selected_linkchecker = linkcheckers.get(default_linkchecker)
    if not selected_linkchecker:
        log.error('No linkchecker found ({} requested and no fallback)'.format(
                  name))
    return selected_linkchecker","
","
","def get(name):
    """"""Get a linkchecker given its name or fallback on default""""""
    linkcheckers = get_enabled(ENTRYPOINT, current_app)
    linkcheckers.update(no_check=NoCheckLinkchecker)  # no_check always enabled
    selected_linkchecker = linkcheckers.get(name)
    if not selected_linkchecker:
        default_linkchecker = current_app.config.get(
                                'LINKCHECKING_DEFAULT_LINKCHECKER')
        selected_linkchecker = linkcheckers.get(default_linkchecker)
    if not selected_linkchecker:
        log.error('No linkchecker found ({} requested and no fallback)'.format(
                  name))
    return selected_linkchecker
","def get(name):
    """"""Get a linkchecker given its name or fallback on default""""""
"
line2564,2564,,,raw_valid,True,True,True,,,,390,390,658,443,,,,"def aws_encode(x):
    """"""
    An implementation of the encoding required to suport AWS's domain name
    rules defined here__:

    .. __: http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/DomainNameFormat.html

    While AWS's documentation specifies individual ASCII characters which need
    to be encoded, we instead just try to force the string to one of
    escaped unicode or idna depending on whether there are non-ASCII characters
    present.

    This means that we support things like ドメイン.テスト as a domain name string.

    More information about IDNA encoding in python is found here__:

    .. __: https://pypi.org/project/idna

    """"""","
    ret = None
    try:
        x.encode('ascii')
        ret = re.sub(r'\\x([a-f0-8]{2})',
                      _hexReplace, x.encode('unicode_escape'))
    except UnicodeEncodeError:
        ret = x.encode('idna')
    except Exception as e:
        log.error(""Couldn't encode %s using either 'unicode_escape' or 'idna' codecs"", x)
        raise CommandExecutionError(e)
    log.debug('AWS-encoded result for %s: %s', x, ret)
    return ret","
    import re

    if any(ord(ch) > 127 for ch in x):
        # Encode internationalized domain names using IDNA (punycode)
        return x.encode('idna').decode('ascii')
    # Escape any ASCII character not allowed in AWS domain names
    # Allowed: letters, digits, hyphen, period
    def _esc(m):
        return '\\%03o' % ord(m.group(0))
    return re.sub(r'[^A-Za-z0-9.-]', _esc, x)
","
    import re

    if any(ord(ch) > 127 for ch in x):
        # Encode internationalized domain names using IDNA (punycode)
        return x.encode('idna').decode('ascii')
    # Escape any ASCII character not allowed in AWS domain names
    # Allowed: letters, digits, hyphen, period
    def _esc(m):
        return '\\%03o' % ord(m.group(0))
    return re.sub(r'[^A-Za-z0-9.-]', _esc, x)
","def aws_encode(x):
    """"""
    An implementation of the encoding required to suport AWS's domain name
    rules defined here__:

    .. __: http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/DomainNameFormat.html

    While AWS's documentation specifies individual ASCII characters which need
    to be encoded, we instead just try to force the string to one of
    escaped unicode or idna depending on whether there are non-ASCII characters
    present.

    This means that we support things like ドメイン.テスト as a domain name string.

    More information about IDNA encoding in python is found here__:

    .. __: https://pypi.org/project/idna

    """"""
    ret = None
    try:
        x.encode('ascii')
        ret = re.sub(r'\\x([a-f0-8]{2})',
                      _hexReplace, x.encode('unicode_escape'))
    except UnicodeEncodeError:
        ret = x.encode('idna')
    except Exception as e:
        log.error(""Couldn't encode %s using either 'unicode_escape' or 'idna' codecs"", x)
        raise CommandExecutionError(e)
    log.debug('AWS-encoded result for %s: %s', x, ret)
    return ret
","def aws_encode(x):
    """"""
    An implementation of the encoding required to suport AWS's domain name
    rules defined here__:

    .. __: http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/DomainNameFormat.html

    While AWS's documentation specifies individual ASCII characters which need
    to be encoded, we instead just try to force the string to one of
    escaped unicode or idna depending on whether there are non-ASCII characters
    present.

    This means that we support things like ドメイン.テスト as a domain name string.

    More information about IDNA encoding in python is found here__:

    .. __: https://pypi.org/project/idna

    """"""
    import re

    if any(ord(ch) > 127 for ch in x):
        # Encode internationalized domain names using IDNA (punycode)
        return x.encode('idna').decode('ascii')
    # Escape any ASCII character not allowed in AWS domain names
    # Allowed: letters, digits, hyphen, period
    def _esc(m):
        return '\\%03o' % ord(m.group(0))
    return re.sub(r'[^A-Za-z0-9.-]', _esc, x)
"
line3309,3309,,,raw_valid,True,True,True,,,,1,1,432,585,,,,"def _vard(ins):
    """""" Defines a memory space with a default set of bytes/words in hexadecimal
    (starting with a number) or literals (starting with #).
    Numeric values with more than 2 digits represents a WORD (2 bytes) value.
    E.g. '01' => 0, '001' => 1, 0 bytes
    Literal values starts with # (1 byte) or ## (2 bytes)
    E.g. '#label + 1' => (label + 1) & 0xFF
         '##(label + 1)' => (label + 1) & 0xFFFF
    """"""","
    output = []
    output.append('%s:' % ins.quad[1])

    q = eval(ins.quad[2])

    for x in q:
        if x[0] == '#':  # literal?
            size_t = 'W' if x[1] == '#' else 'B'
            output.append('DEF{0} {1}'.format(size_t, x.lstrip('#')))
            continue

        # must be an hex number
        x = x.upper()
        assert RE_HEXA.match(x), 'expected an hex number, got ""%s""' % x
        size_t = 'B' if len(x) <= 2 else 'W'
        if x[0] > '9':  # Not a number?
            x = '0' + x
        output.append('DEF{0} {1}h'.format(size_t, x))

    return output","
","
","def _vard(ins):
    """""" Defines a memory space with a default set of bytes/words in hexadecimal
    (starting with a number) or literals (starting with #).
    Numeric values with more than 2 digits represents a WORD (2 bytes) value.
    E.g. '01' => 0, '001' => 1, 0 bytes
    Literal values starts with # (1 byte) or ## (2 bytes)
    E.g. '#label + 1' => (label + 1) & 0xFF
         '##(label + 1)' => (label + 1) & 0xFFFF
    """"""
    output = []
    output.append('%s:' % ins.quad[1])

    q = eval(ins.quad[2])

    for x in q:
        if x[0] == '#':  # literal?
            size_t = 'W' if x[1] == '#' else 'B'
            output.append('DEF{0} {1}'.format(size_t, x.lstrip('#')))
            continue

        # must be an hex number
        x = x.upper()
        assert RE_HEXA.match(x), 'expected an hex number, got ""%s""' % x
        size_t = 'B' if len(x) <= 2 else 'W'
        if x[0] > '9':  # Not a number?
            x = '0' + x
        output.append('DEF{0} {1}h'.format(size_t, x))

    return output
","def _vard(ins):
    """""" Defines a memory space with a default set of bytes/words in hexadecimal
    (starting with a number) or literals (starting with #).
    Numeric values with more than 2 digits represents a WORD (2 bytes) value.
    E.g. '01' => 0, '001' => 1, 0 bytes
    Literal values starts with # (1 byte) or ## (2 bytes)
    E.g. '#label + 1' => (label + 1) & 0xFF
         '##(label + 1)' => (label + 1) & 0xFFFF
    """"""
"
line1659,1659,,,raw_valid,True,True,True,,,,1174,1174,110,225,,,,"def count_unique_(self, field):
        """"""
        Return the number of unique values in a column
        """"""","
        try:
            num = self.df[field].nunique()
        except Exception as e:
            self.err(e, ""Can not count unique values"")
            return
        self.ok(""Found"", num, ""unique values in column"", field)","
        import pandas as pd
        # Determine the column series based on common container patterns
        if isinstance(self, pd.DataFrame):
            series = self[field]
        elif hasattr(self, ""df"") and isinstance(self.df, pd.DataFrame):
            series = self.df[field]
        elif isinstance(self, dict):
            series = self[field]
        else:
            # Fallback: try attribute access or item access
            try:
                series = getattr(self, field)
            except AttributeError:
                try:
                    series = self[field]
                except Exception as exc:
                    raise KeyError(f""Field '{field}' not found"") from exc
        # Use pandas' nunique if available, otherwise compute via set
        if isinstance(series, pd.Series):
            return int(series.nunique())
        try:
            return len(set(series))
        except TypeError:
            # Unhashable items (e.g., dicts); fall back to manual uniqueness check
            seen = []
            for item in series:
                if item not in seen:
                    seen.append(item)
            return len(seen)
","
        import pandas as pd
        # Determine the column series based on common container patterns
        if isinstance(self, pd.DataFrame):
            series = self[field]
        elif hasattr(self, ""df"") and isinstance(self.df, pd.DataFrame):
            series = self.df[field]
        elif isinstance(self, dict):
            series = self[field]
        else:
            # Fallback: try attribute access or item access
            try:
                series = getattr(self, field)
            except AttributeError:
                try:
                    series = self[field]
                except Exception as exc:
                    raise KeyError(f""Field '{field}' not found"") from exc
        # Use pandas' nunique if available, otherwise compute via set
        if isinstance(series, pd.Series):
            return int(series.nunique())
        try:
            return len(set(series))
        except TypeError:
            # Unhashable items (e.g., dicts); fall back to manual uniqueness check
            seen = []
            for item in series:
                if item not in seen:
                    seen.append(item)
            return len(seen)
","def count_unique_(self, field):
        """"""
        Return the number of unique values in a column
        """"""
        try:
            num = self.df[field].nunique()
        except Exception as e:
            self.err(e, ""Can not count unique values"")
            return
        self.ok(""Found"", num, ""unique values in column"", field)
","def count_unique_(self, field):
        """"""
        Return the number of unique values in a column
        """"""
        import pandas as pd
        # Determine the column series based on common container patterns
        if isinstance(self, pd.DataFrame):
            series = self[field]
        elif hasattr(self, ""df"") and isinstance(self.df, pd.DataFrame):
            series = self.df[field]
        elif isinstance(self, dict):
            series = self[field]
        else:
            # Fallback: try attribute access or item access
            try:
                series = getattr(self, field)
            except AttributeError:
                try:
                    series = self[field]
                except Exception as exc:
                    raise KeyError(f""Field '{field}' not found"") from exc
        # Use pandas' nunique if available, otherwise compute via set
        if isinstance(series, pd.Series):
            return int(series.nunique())
        try:
            return len(set(series))
        except TypeError:
            # Unhashable items (e.g., dicts); fall back to manual uniqueness check
            seen = []
            for item in series:
                if item not in seen:
                    seen.append(item)
            return len(seen)
"
